inst_code,inst_name,type,DIST,PLACE,COED,branch_ code,OC_BO YS,OC_GIR LS,SC_BOY S,SC_GIR LS,ST_BOY S,ST_GIR LS,BCA_B OYS,BCA_GI RLS,BCB_B OYS,BCB_GI RLS,BCC_B OYS,BCC_GI RLS,BCD_B OYS,BCD_GI RLS,BCE_B OYS,BCE_GI RLS,OC_EWS_B OYS,OC_EWS_GI RLS,Year
RCEE,"RAMACHANDRA COLLEGE OF
ENGINEERING",PVT,WG,ELURU,COED,AU,87926.0,123036.0,123036.0,148439.0,151008.0,123036.0,123036.0,123780.0,132149.0,142735.0,142735.0,123036.0,123036.0,123036.0,123036.0,136857.0,136857.0,130160.0,2023.0
SASI,"SASI INSTITUTE OF TECHNOLOGY AND
ENGINEERING",PVT,WG,"TADEPALLIGUDE
M",COED,AU,87926.0,40142.0,40142.0,132047.0,133471.0,136979.0,136979.0,84535.0,84535.0,71684.0,71684.0,85076.0,85076.0,45161.0,51305.0,81955.0,122256.0,43662.0,2023.0
SASI,"SASI INSTITUTE OF TECHNOLOGY AND
ENGINEERING",PVT,WG,"TADEPALLIGUDE
M",COED,AU,87926.0,58746.0,58746.0,63947.0,63947.0,65889.0,65889.0,104824.0,114546.0,82241.0,99371.0,58746.0,58746.0,68915.0,69605.0,113719.0,113719.0,61699.0,2023.0
SASI,"SASI INSTITUTE OF TECHNOLOGY AND
ENGINEERING",PVT,WG,"TADEPALLIGUDE
M",COED,AU,87926.0,88710.0,105332.0,125149.0,125149.0,88710.0,115666.0,88710.0,105332.0,137575.0,137575.0,88710.0,105332.0,116318.0,116318.0,88710.0,125035.0,121590.0,2023.0
SASI,"SASI INSTITUTE OF TECHNOLOGY AND
ENGINEERING",PVT,WG,"TADEPALLIGUDE
M",COED,AU,87926.0,42187.0,42187.0,146373.0,146373.0,129814.0,129814.0,76767.0,111466.0,114138.0,114138.0,42187.0,42187.0,76966.0,76966.0,107007.0,147382.0,51748.0,2023.0
SASI,"SASI INSTITUTE OF TECHNOLOGY AND
ENGINEERING",PVT,WG,"TADEPALLIGUDE
M",COED,AU,87926.0,26643.0,26643.0,90708.0,97450.0,118682.0,118682.0,68214.0,68214.0,45904.0,45904.0,26643.0,119562.0,45363.0,45363.0,77981.0,77981.0,30015.0,2023.0
SASI,"SASI INSTITUTE OF TECHNOLOGY AND
ENGINEERING",PVT,WG,"TADEPALLIGUDE
M",COED,AU,87926.0,98251.0,98251.0,150244.0,150244.0,98251.0,98251.0,106226.0,128354.0,98251.0,98251.0,98251.0,98251.0,98251.0,98251.0,134069.0,134847.0,47111.0,2023.0
SASI,"SASI INSTITUTE OF TECHNOLOGY AND
ENGINEERING",PVT,WG,"TADEPALLIGUDE
M",COED,AU,87926.0,43601.0,43601.0,140038.0,140038.0,50607.0,50607.0,87249.0,88836.0,69336.0,69336.0,43601.0,43601.0,52545.0,52545.0,123097.0,123097.0,46953.0,2023.0
SASI,"SASI INSTITUTE OF TECHNOLOGY AND
ENGINEERING",PVT,WG,"TADEPALLIGUDE
M",COED,AU,87926.0,49040.0,60069.0,128318.0,139758.0,135648.0,145259.0,109271.0,109271.0,81429.0,89917.0,50177.0,60069.0,69347.0,69347.0,82541.0,113269.0,58157.0,2023.0
SASI,"SASI INSTITUTE OF TECHNOLOGY AND
ENGINEERING",PVT,WG,"TADEPALLIGUDE
M",COED,AU,87926.0,66508.0,66508.0,140297.0,140297.0,70963.0,70963.0,115463.0,115463.0,91363.0,95465.0,66508.0,66508.0,73076.0,73076.0,105352.0,105352.0,68549.0,2023.0
SASI,"SASI INSTITUTE OF TECHNOLOGY AND
ENGINEERING",PVT,WG,"TADEPALLIGUDE
M",COED,AU,87926.0,97116.0,97116.0,123259.0,123259.0,97116.0,97116.0,127306.0,145950.0,115228.0,115570.0,97116.0,97116.0,146205.0,146205.0,128744.0,135235.0,81529.0,2023.0
SASI,"SASI INSTITUTE OF TECHNOLOGY AND
ENGINEERING",PVT,WG,"TADEPALLIGUDE
M",COED,AU,inf,53036.0,53036.0,149357.0,151645.0,53036.0,124936.0,79137.0,92066.0,76834.0,80396.0,53036.0,53036.0,54916.0,56468.0,93759.0,93759.0,50342.0,2023.0
SASI,"SASI INSTITUTE OF TECHNOLOGY AND
ENGINEERING",PVT,WG,"TADEPALLIGUDE
M",COED,AU,87926.0,148383.0,148383.0,148383.0,148383.0,148383.0,148383.0,148383.0,148383.0,148383.0,148383.0,148383.0,148383.0,148383.0,148383.0,148383.0,148383.0,125436.0,2023.0
SCPB,SRI VISHNU COLLEGE OF PHARMACY,PVT,WG,BHIMAVARAM,COED,AU,87926.0,144453.0,144453.0,144453.0,144453.0,144453.0,144453.0,144453.0,144453.0,144453.0,144453.0,144453.0,144453.0,144453.0,144453.0,144453.0,144453.0,85987.0,2023.0
SRKR,S R K R ENGINEERING COLLEGE,PVT,WG,BHIMAVARAM,COED,AU,87926.0,11227.0,11384.0,68922.0,68922.0,140264.0,140264.0,20061.0,20167.0,19473.0,21103.0,21525.0,21525.0,16974.0,18165.0,35886.0,35886.0,13158.0,2023.0
SRKR,S R K R ENGINEERING COLLEGE,PVT,WG,BHIMAVARAM,COED,AU,87926.0,21051.0,21051.0,72505.0,72505.0,110378.0,110378.0,21051.0,98253.0,21051.0,21051.0,21051.0,43450.0,21051.0,21051.0,33426.0,44735.0,13284.0,2023.0
SRKR,S R K R ENGINEERING COLLEGE,PVT,WG,BHIMAVARAM,COED,AU,87926.0,16825.0,18144.0,102286.0,102522.0,139612.0,139612.0,40673.0,40673.0,31471.0,31471.0,16825.0,18144.0,23768.0,23768.0,64075.0,116360.0,35767.0,2023.0
SRKR,S R K R ENGINEERING COLLEGE,PVT,WG,BHIMAVARAM,COED,AU,87926.0,16186.0,16186.0,95310.0,95310.0,105996.0,105996.0,31764.0,37968.0,31897.0,124789.0,53865.0,53865.0,21289.0,25930.0,40252.0,68074.0,18264.0,2023.0
SRKR,S R K R ENGINEERING COLLEGE,PVT,WG,BHIMAVARAM,COED,AU,87926.0,80138.0,80138.0,139928.0,151105.0,148440.0,148875.0,114331.0,114331.0,121654.0,121654.0,87738.0,145554.0,95398.0,97789.0,145483.0,145483.0,104345.0,2023.0
SRKR,S R K R ENGINEERING COLLEGE,PVT,WG,BHIMAVARAM,COED,AU,87926.0,19557.0,19557.0,83211.0,97096.0,79739.0,87367.0,21706.0,21706.0,32175.0,33119.0,35648.0,35648.0,24656.0,28459.0,39833.0,111195.0,19641.0,2023.0
SRKR,S R K R ENGINEERING COLLEGE,PVT,WG,BHIMAVARAM,COED,AU,87926.0,11285.0,11285.0,28924.0,31124.0,77219.0,77219.0,13983.0,13983.0,11285.0,84007.0,11586.0,11586.0,11285.0,12958.0,19599.0,19599.0,8268.0,2023.0
SRKR,S R K R ENGINEERING COLLEGE,PVT,WG,BHIMAVARAM,COED,AU,87926.0,17769.0,17769.0,97072.0,97072.0,82832.0,88694.0,41873.0,48024.0,31758.0,32731.0,17769.0,17769.0,26620.0,29156.0,42322.0,42322.0,19575.0,2023.0
SRKR,S R K R ENGINEERING COLLEGE,PVT,WG,BHIMAVARAM,COED,AU,87926.0,31310.0,37044.0,72804.0,72804.0,113802.0,140218.0,32626.0,38952.0,31310.0,37044.0,31310.0,59271.0,31310.0,37044.0,68579.0,88680.0,18610.0,2023.0
SRKR,S R K R ENGINEERING COLLEGE,PVT,WG,BHIMAVARAM,COED,AU,87926.0,54134.0,54134.0,116052.0,122427.0,120139.0,127027.0,67357.0,67357.0,121937.0,121937.0,60273.0,60273.0,106416.0,106416.0,135001.0,135001.0,44753.0,2023.0
SRKR,S R K R ENGINEERING COLLEGE,PVT,WG,BHIMAVARAM,COED,AU,inf,13860.0,32942.0,74409.0,74409.0,138359.0,138359.0,21713.0,32942.0,21943.0,32942.0,29098.0,32942.0,19721.0,32942.0,67086.0,67086.0,14780.0,2023.0
SRKR,S R K R ENGINEERING COLLEGE,PVT,WG,BHIMAVARAM,COED,AU,87926.0,85284.0,130812.0,147253.0,147253.0,138903.0,148728.0,117553.0,138549.0,110842.0,133196.0,85284.0,130812.0,102716.0,130812.0,124795.0,130812.0,95674.0,2023.0
SWRN,"SWARNANDHRA COLL. OF ENGG AND
TECHNOLOGY",PVT,WG,NARSAPURAM,COED,AU,87926.0,74549.0,74549.0,140251.0,140251.0,74549.0,75066.0,147506.0,147506.0,96695.0,97330.0,74549.0,123515.0,88678.0,88678.0,123613.0,123613.0,75726.0,2023.0
SWRN,"SWARNANDHRA COLL. OF ENGG AND
TECHNOLOGY",PVT,WG,NARSAPURAM,COED,AU,87926.0,68587.0,103099.0,139915.0,142920.0,72455.0,103099.0,137706.0,137706.0,95916.0,103099.0,68587.0,105392.0,100835.0,104844.0,146007.0,146007.0,73735.0,2023.0
SWRN,"SWARNANDHRA COLL. OF ENGG AND
TECHNOLOGY",PVT,WG,NARSAPURAM,COED,AU,87926.0,136543.0,136561.0,137778.0,140404.0,136543.0,136561.0,145383.0,145502.0,148619.0,148619.0,136543.0,136561.0,149602.0,149602.0,138822.0,138822.0,135041.0,2023.0
SWRN,"SWARNANDHRA COLL. OF ENGG AND
TECHNOLOGY",PVT,WG,NARSAPURAM,COED,AU,87926.0,77338.0,77338.0,151605.0,151605.0,83035.0,83035.0,80489.0,138179.0,103995.0,116577.0,131299.0,131299.0,104484.0,119091.0,150922.0,150922.0,82719.0,2023.0
SWRN,"SWARNANDHRA COLL. OF ENGG AND
TECHNOLOGY",PVT,WG,NARSAPURAM,COED,AU,87926.0,78955.0,78955.0,140133.0,143775.0,84783.0,86484.0,147987.0,147987.0,111117.0,111117.0,80842.0,80842.0,106839.0,124900.0,98421.0,98421.0,141496.0,2023.0
SWRN,"SWARNANDHRA COLL. OF ENGG AND
TECHNOLOGY",PVT,WG,NARSAPURAM,COED,AU,87926.0,54489.0,54489.0,128780.0,128780.0,131175.0,132258.0,90865.0,118030.0,67840.0,67840.0,108955.0,108955.0,73756.0,75535.0,96343.0,127098.0,53911.0,2023.0
SWRN,"SWARNANDHRA COLL. OF ENGG AND
TECHNOLOGY",PVT,WG,NARSAPURAM,COED,AU,87926.0,95830.0,99314.0,98956.0,139570.0,138036.0,138036.0,146689.0,146689.0,133677.0,145992.0,95830.0,99314.0,118820.0,118820.0,95830.0,124304.0,88020.0,2023.0
SWRN,"SWARNANDHRA COLL. OF ENGG AND
TECHNOLOGY",PVT,WG,NARSAPURAM,COED,AU,87926.0,92415.0,92415.0,147149.0,149104.0,96025.0,96602.0,147639.0,147639.0,105635.0,105635.0,92415.0,150217.0,148939.0,148939.0,138239.0,138239.0,88805.0,2023.0
SWRN,"SWARNANDHRA COLL. OF ENGG AND
TECHNOLOGY",PVT,WG,NARSAPURAM,COED,AU,87926.0,111097.0,111097.0,122650.0,131517.0,117841.0,117841.0,143426.0,143426.0,141889.0,141889.0,111097.0,111097.0,119589.0,121790.0,111097.0,111097.0,107443.0,2023.0
SWRN,"SWARNANDHRA COLL. OF ENGG AND
TECHNOLOGY",PVT,WG,NARSAPURAM,COED,AU,inf,58704.0,114766.0,132327.0,132327.0,138053.0,139145.0,148648.0,148648.0,81267.0,114766.0,58704.0,114766.0,93780.0,114766.0,137299.0,145929.0,126961.0,2023.0
SWRN,"SWARNANDHRA COLL. OF ENGG AND
TECHNOLOGY",PVT,WG,NARSAPURAM,COED,AU,87926.0,120958.0,144779.0,151412.0,151412.0,128935.0,144779.0,131564.0,144779.0,131999.0,149804.0,120958.0,144779.0,137080.0,144779.0,136067.0,144779.0,121406.0,2023.0
SWRN,"SWARNANDHRA COLL. OF ENGG AND
TECHNOLOGY",PVT,WG,NARSAPURAM,COED,AU,87926.0,105295.0,127300.0,116861.0,144946.0,125524.0,127300.0,139403.0,139403.0,146496.0,146496.0,105295.0,127300.0,119464.0,138778.0,105295.0,131417.0,124619.0,2023.0
VISW,"SHRI VISHNU ENGG. COLLEGE FOR
WOMEN",PVT,WG,BHIMAVARAM,GIRLS,AU,87926.0,93996.5,9429.0,130056.0,55173.0,127409.0,68178.0,121172.0,19681.0,123104.0,14278.0,104221.0,26095.0,119402.0,12596.0,119184.0,41604.0,85987.0,2023.0
VISW,"SHRI VISHNU ENGG. COLLEGE FOR
WOMEN",PVT,WG,BHIMAVARAM,GIRLS,AU,87926.0,93996.5,67697.0,130056.0,139486.0,127409.0,101351.0,121172.0,88761.0,123104.0,117190.0,104221.0,112851.0,119402.0,103938.0,119184.0,67697.0,85987.0,2023.0
VISW,"SHRI VISHNU ENGG. COLLEGE FOR
WOMEN",PVT,WG,BHIMAVARAM,GIRLS,AU,87926.0,93996.5,13646.0,130056.0,70122.0,127409.0,136271.0,121172.0,19826.0,123104.0,18285.0,104221.0,30219.0,119402.0,16833.0,119184.0,77270.0,85987.0,2023.0
VISW,"SHRI VISHNU ENGG. COLLEGE FOR
WOMEN",PVT,WG,BHIMAVARAM,GIRLS,AU,87926.0,93996.5,5956.0,130056.0,28284.0,127409.0,86450.0,121172.0,11683.0,123104.0,8603.0,104221.0,17229.0,119402.0,6830.0,119184.0,21526.0,85987.0,2023.0
VISW,"SHRI VISHNU ENGG. COLLEGE FOR
WOMEN",PVT,WG,BHIMAVARAM,GIRLS,AU,87926.0,93996.5,9737.0,130056.0,44216.0,127409.0,98768.0,121172.0,19308.0,123104.0,13370.0,104221.0,112851.0,119402.0,12305.0,119184.0,18864.0,85987.0,2023.0
VISW,"SHRI VISHNU ENGG. COLLEGE FOR
WOMEN",PVT,WG,BHIMAVARAM,GIRLS,AU,87926.0,93996.5,13208.0,130056.0,71785.0,127409.0,139529.0,121172.0,24143.0,123104.0,23994.0,104221.0,32764.0,119402.0,18077.0,119184.0,62829.0,85987.0,2023.0
VISW,"SHRI VISHNU ENGG. COLLEGE FOR
WOMEN",PVT,WG,BHIMAVARAM,GIRLS,AU,87926.0,93996.5,31760.0,130056.0,119001.0,127409.0,125234.0,121172.0,60859.0,123104.0,55799.0,104221.0,112851.0,119402.0,45623.0,119184.0,90212.0,85987.0,2023.0
VISW,"SHRI VISHNU ENGG. COLLEGE FOR
WOMEN",PVT,WG,BHIMAVARAM,GIRLS,AU,inf,93996.5,12135.0,130056.0,85537.0,127409.0,99967.0,121172.0,24818.0,123104.0,21830.0,104221.0,29615.0,119402.0,16221.0,119184.0,41252.0,85987.0,2023.0
VISW,"SHRI VISHNU ENGG. COLLEGE FOR
WOMEN",PVT,WG,BHIMAVARAM,GIRLS,AU,87926.0,93996.5,49736.0,130056.0,61944.0,127409.0,64965.0,121172.0,83460.0,123104.0,83229.0,104221.0,65038.0,119402.0,120760.0,119184.0,54061.0,85987.0,2023.0
VITB,"VISHNU GRP OF INSTNS - VISHNU
INST OF TECHNOLOGY",PVT,WG,BHIMAVARAM,COED,AU,87926.0,10031.0,13317.0,54665.0,64675.0,65272.0,65272.0,17832.0,25142.0,17219.0,17526.0,12518.0,13317.0,14217.0,14217.0,24827.0,46978.0,11657.0,2023.0
VITB,"VISHNU GRP OF INSTNS - VISHNU
INST OF TECHNOLOGY",PVT,WG,BHIMAVARAM,COED,AU,87926.0,92012.0,92012.0,127622.0,127622.0,112334.0,149684.0,100620.0,108066.0,113788.0,113788.0,92012.0,92012.0,105910.0,114872.0,109170.0,112419.0,84057.0,2023.0
VITB,"VISHNU GRP OF INSTNS - VISHNU
INST OF TECHNOLOGY",PVT,WG,BHIMAVARAM,COED,AU,87926.0,14189.0,18191.0,84368.0,97198.0,115742.0,115742.0,26236.0,29526.0,26311.0,26311.0,83373.0,83373.0,23009.0,23326.0,56497.0,108006.0,18043.0,2023.0
VITB,"VISHNU GRP OF INSTNS - VISHNU
INST OF TECHNOLOGY",PVT,WG,BHIMAVARAM,COED,AU,87926.0,8131.0,8265.0,32663.0,36036.0,81452.0,81452.0,11765.0,21294.0,10446.0,11423.0,11301.0,11301.0,9849.0,10723.0,16432.0,25100.0,8631.0,2023.0
VITB,"VISHNU GRP OF INSTNS - VISHNU
INST OF TECHNOLOGY",PVT,WG,BHIMAVARAM,COED,AU,87926.0,9850.0,10877.0,43514.0,53510.0,97551.0,137740.0,14340.0,21607.0,13642.0,18399.0,9850.0,22886.0,12567.0,13726.0,25516.0,25516.0,10994.0,2023.0
VITB,"VISHNU GRP OF INSTNS - VISHNU
INST OF TECHNOLOGY",PVT,WG,BHIMAVARAM,COED,AU,87926.0,17563.0,17563.0,73532.0,82608.0,144863.0,144863.0,32823.0,36536.0,27450.0,30838.0,54769.0,54769.0,24871.0,29559.0,44236.0,46370.0,18829.0,2023.0
VITB,"VISHNU GRP OF INSTNS - VISHNU
INST OF TECHNOLOGY",PVT,WG,BHIMAVARAM,COED,AU,87926.0,32979.0,32979.0,117231.0,129149.0,96629.0,96629.0,70602.0,70602.0,56847.0,56847.0,32979.0,32979.0,42763.0,42763.0,32979.0,91753.0,36348.0,2023.0
VITB,"VISHNU GRP OF INSTNS - VISHNU
INST OF TECHNOLOGY",PVT,WG,BHIMAVARAM,COED,AU,inf,15122.0,15122.0,89366.0,89607.0,137544.0,137544.0,34287.0,34287.0,25019.0,25763.0,43728.0,50808.0,21824.0,22802.0,59233.0,59233.0,16906.0,2023.0
VITB,"VISHNU GRP OF INSTNS - VISHNU
INST OF TECHNOLOGY",PVT,WG,BHIMAVARAM,COED,AU,87926.0,66153.0,72516.0,119401.0,136888.0,127690.0,128066.0,69040.0,107240.0,101024.0,101024.0,66153.0,72516.0,71194.0,121614.0,134229.0,134229.0,77893.0,2023.0
VSVP,SRI VASAVI INST. OF PHARM. SCI.,PVT,WG,"TADEPALLIGUDE
M",COED,AU,87926.0,141815.0,141815.0,141815.0,141815.0,141815.0,141815.0,141815.0,141815.0,141815.0,141815.0,141815.0,141815.0,141815.0,141815.0,141815.0,141815.0,85987.0,2023.0
VSVT,SRI VASAVI ENGINEERING COLLEGE,PVT,WG,"TADEPALLIGUDE
M",COED,AU,87926.0,24877.0,24877.0,108117.0,108117.0,139274.0,139274.0,55271.0,55271.0,40091.0,40091.0,54561.0,54561.0,34352.0,34352.0,91952.0,108441.0,28306.0,2023.0
VSVT,SRI VASAVI ENGINEERING COLLEGE,PVT,WG,"TADEPALLIGUDE
M",COED,AU,87926.0,29754.0,29754.0,119931.0,124185.0,121537.0,125414.0,56675.0,58394.0,44420.0,44420.0,95563.0,134401.0,46082.0,46082.0,92592.0,120956.0,31582.0,2023.0
VSVT,SRI VASAVI ENGINEERING COLLEGE,PVT,WG,"TADEPALLIGUDE
M",COED,AU,87926.0,89635.0,134403.0,151197.0,151197.0,89635.0,134403.0,149426.0,149426.0,131986.0,134403.0,89635.0,134403.0,134463.0,134463.0,149735.0,149735.0,101138.0,2023.0
VSVT,SRI VASAVI ENGINEERING COLLEGE,PVT,WG,"TADEPALLIGUDE
M",COED,AU,87926.0,19644.0,22127.0,60529.0,60529.0,140328.0,140328.0,42680.0,42680.0,31649.0,31649.0,64514.0,69183.0,25078.0,27671.0,68040.0,74767.0,19067.0,2023.0
VSVT,SRI VASAVI ENGINEERING COLLEGE,PVT,WG,"TADEPALLIGUDE
M",COED,AU,87926.0,22788.0,22788.0,105579.0,105579.0,112769.0,112769.0,44165.0,44165.0,36890.0,36890.0,22788.0,22788.0,28328.0,28493.0,97098.0,97098.0,24658.0,2023.0
VSVT,SRI VASAVI ENGINEERING COLLEGE,PVT,WG,"TADEPALLIGUDE
M",COED,AU,87926.0,31502.0,31502.0,98867.0,105163.0,133610.0,133610.0,62402.0,66162.0,50064.0,50064.0,110642.0,110642.0,42704.0,42704.0,128214.0,128214.0,34377.0,2023.0
VSVT,SRI VASAVI ENGINEERING COLLEGE,PVT,WG,"TADEPALLIGUDE
M",COED,AU,87926.0,38157.0,38157.0,128260.0,139150.0,90883.0,139549.0,79672.0,99608.0,61746.0,61746.0,38157.0,38157.0,52136.0,52136.0,149514.0,149514.0,42405.0,2023.0
VSVT,SRI VASAVI ENGINEERING COLLEGE,PVT,WG,"TADEPALLIGUDE
M",COED,AU,87926.0,59950.0,59950.0,138483.0,149470.0,62280.0,69811.0,128728.0,132586.0,92375.0,117026.0,61195.0,61195.0,78217.0,96626.0,130951.0,130951.0,68300.0,2023.0
VSVT,SRI VASAVI ENGINEERING COLLEGE,PVT,WG,"TADEPALLIGUDE
M",COED,AU,87926.0,131416.0,131416.0,136581.0,136581.0,138859.0,138859.0,142857.0,142857.0,131416.0,148409.0,131416.0,131416.0,137638.0,137638.0,131416.0,143416.0,115800.0,2023.0
WISE,"WEST GODAVARI INSTT OF SCIENCE
AND ENGINEERING",PVT,WG,NALLAJERLA,COED,AU,87926.0,128813.0,128813.0,141652.0,141652.0,128813.0,128813.0,149883.0,149883.0,131939.0,131939.0,128813.0,128813.0,150420.0,150420.0,128813.0,128813.0,143739.0,2023.0
WISE,"WEST GODAVARI INSTT OF SCIENCE
AND ENGINEERING",PVT,WG,NALLAJERLA,COED,AU,87926.0,136170.0,136170.0,148741.0,148741.0,151656.0,151656.0,144185.0,146745.0,136170.0,139818.0,136170.0,136170.0,149253.0,149554.0,138618.0,139205.0,110337.0,2023.0
WISE,"WEST GODAVARI INSTT OF SCIENCE
AND ENGINEERING",PVT,WG,NALLAJERLA,COED,AU,87926.0,121886.0,121886.0,146325.0,146325.0,148971.0,148971.0,121886.0,121886.0,131884.0,131884.0,121886.0,121886.0,121886.0,123689.0,121886.0,121886.0,142399.0,2023.0
WISE,"WEST GODAVARI INSTT OF SCIENCE
AND ENGINEERING",PVT,WG,NALLAJERLA,COED,AU,87926.0,129599.0,129599.0,129599.0,129599.0,129599.0,129599.0,129599.0,129599.0,129599.0,129599.0,129599.0,129599.0,129599.0,129599.0,129599.0,129599.0,110337.0,2023.0
ALTS,"ANANTHA LAKSHMI INST OF
TECHNOLOGY AND SCI",PVT,ATP,ANANTAPURAMU,COED,SVU,87926.0,133188.0,133188.0,150364.0,150364.0,133188.0,133188.0,133188.0,133188.0,133188.0,133188.0,133188.0,133188.0,133188.0,133188.0,133188.0,133188.0,85987.0,2023.0
ALTS,"ANANTHA LAKSHMI INST OF
TECHNOLOGY AND SCI",PVT,ATP,ANANTAPURAMU,COED,SVU,87926.0,68232.0,68232.0,139949.0,151755.0,141166.0,141166.0,104440.0,110235.0,102300.0,102300.0,68232.0,68232.0,141440.0,141440.0,73130.0,128155.0,83891.0,2023.0
ALTS,"ANANTHA LAKSHMI INST OF
TECHNOLOGY AND SCI",PVT,ATP,ANANTAPURAMU,COED,SVU,87926.0,58984.0,58984.0,124721.0,124721.0,145530.0,150197.0,74577.0,74577.0,75026.0,148107.0,58984.0,79277.0,103285.0,103285.0,63345.0,63345.0,148052.0,2023.0
ALTS,"ANANTHA LAKSHMI INST OF
TECHNOLOGY AND SCI",PVT,ATP,ANANTAPURAMU,COED,SVU,87926.0,67498.0,87138.0,150681.0,150681.0,78001.0,87138.0,96050.0,108106.0,104596.0,104596.0,67498.0,87138.0,148600.0,148600.0,94187.0,94187.0,82192.0,2023.0
ALTS,"ANANTHA LAKSHMI INST OF
TECHNOLOGY AND SCI",PVT,ATP,ANANTAPURAMU,COED,SVU,87926.0,78524.0,108989.0,147900.0,147900.0,151675.0,151675.0,111365.0,111517.0,138317.0,138317.0,149733.0,149733.0,139165.0,139165.0,109179.0,136097.0,117018.0,2023.0
ALTS,"ANANTHA LAKSHMI INST OF
TECHNOLOGY AND SCI",PVT,ATP,ANANTAPURAMU,COED,SVU,87926.0,106246.0,120055.0,150892.0,150892.0,106246.0,141255.0,141789.0,146135.0,130802.0,143752.0,106246.0,120055.0,106246.0,120055.0,145222.0,145222.0,144044.0,2023.0
ALTS,"ANANTHA LAKSHMI INST OF
TECHNOLOGY AND SCI",PVT,ATP,ANANTAPURAMU,COED,SVU,87926.0,126144.0,126144.0,149805.0,149805.0,133234.0,133234.0,147298.0,147298.0,147341.0,147341.0,126144.0,126144.0,132240.0,132240.0,147670.0,147670.0,136737.0,2023.0
ALTS,"ANANTHA LAKSHMI INST OF
TECHNOLOGY AND SCI",PVT,ATP,ANANTAPURAMU,COED,SVU,87926.0,151745.0,151745.0,151745.0,151745.0,151766.0,151767.0,151745.0,151745.0,151775.0,151775.0,106246.0,120055.0,151745.0,151745.0,151745.0,151745.0,85987.0,2023.0
BALA,BALAJI COLLEGE OF PHARMACY,PVT,ATP,ANANTAPURAMU,COED,SVU,87926.0,143758.0,143758.0,143758.0,143758.0,143758.0,143758.0,143758.0,143758.0,143758.0,143758.0,143758.0,143758.0,143758.0,143758.0,143758.0,143758.0,85987.0,2023.0
BALA,BALAJI COLLEGE OF PHARMACY,PVT,ATP,ANANTAPURAMU,COED,SVU,87926.0,126635.0,126635.0,126635.0,126635.0,126635.0,126635.0,126635.0,126635.0,126635.0,126635.0,126635.0,126635.0,126635.0,126635.0,126635.0,126635.0,85987.0,2023.0
CRIT,"CHIRANJIVI REDDY INST OF ENGG
AND TECHNOLOGY",PVT,ATP,ANANTAPURAMU,COED,SVU,87926.0,151248.0,151248.0,151248.0,151248.0,151248.0,151248.0,151248.0,151248.0,151248.0,151248.0,151248.0,151248.0,151248.0,151248.0,151248.0,151248.0,85987.0,2023.0
CRIT,"CHIRANJIVI REDDY INST OF ENGG
AND TECHNOLOGY",PVT,ATP,ANANTAPURAMU,COED,SVU,87926.0,140742.0,150133.0,140742.0,150133.0,140742.0,150133.0,140742.0,150133.0,140742.0,150133.0,140742.0,150133.0,140742.0,150133.0,140742.0,150133.0,85987.0,2023.0
CVRT,"SIR C.V RAMAN INST OF
TECHNOLOGY SCIENCES",PVT,ATP,TADIPATRI,COED,SVU,87926.0,141111.0,141111.0,151044.0,151044.0,141111.0,141111.0,145289.0,145289.0,148112.0,150182.0,141111.0,141111.0,149673.0,149673.0,141111.0,141111.0,134576.0,2023.0
CVRT,"SIR C.V RAMAN INST OF
TECHNOLOGY SCIENCES",PVT,ATP,TADIPATRI,COED,SVU,87926.0,97208.0,97208.0,139433.0,144646.0,148362.0,148362.0,137932.0,137932.0,138428.0,138428.0,139580.0,139580.0,149453.0,149453.0,142995.0,144015.0,148029.0,2023.0
CVRT,"SIR C.V RAMAN INST OF
TECHNOLOGY SCIENCES",PVT,ATP,TADIPATRI,COED,SVU,87926.0,144037.0,144037.0,144962.0,144962.0,144037.0,148232.0,144667.0,144667.0,147673.0,147673.0,144037.0,144037.0,144037.0,144037.0,144037.0,144037.0,85987.0,2023.0
CVRT,"SIR C.V RAMAN INST OF
TECHNOLOGY SCIENCES",PVT,ATP,TADIPATRI,COED,SVU,87926.0,151745.0,151745.0,151758.0,151758.0,151766.0,151766.0,151745.0,151745.0,151775.0,151775.0,114788.0,151745.0,151745.0,151745.0,151745.0,151745.0,85987.0,2023.0
GATE,GATES INSTITUTE OF TECHNOLOGY,PVT,ATP,GOOTY,COED,SVU,87926.0,77136.0,77136.0,115377.0,146623.0,139461.0,139461.0,105538.0,107422.0,113414.0,117970.0,118311.0,118311.0,146476.0,147460.0,104814.0,104814.0,106837.0,2023.0
GATE,GATES INSTITUTE OF TECHNOLOGY,PVT,ATP,GOOTY,COED,SVU,87926.0,107029.0,107029.0,140355.0,140355.0,107029.0,107029.0,107029.0,107029.0,107029.0,150018.0,107029.0,107029.0,107029.0,107029.0,107029.0,137701.0,85987.0,2023.0
GATE,GATES INSTITUTE OF TECHNOLOGY,PVT,ATP,GOOTY,COED,SVU,87926.0,103415.0,103415.0,150647.0,150647.0,147840.0,147840.0,124362.0,124362.0,130465.0,137781.0,103415.0,105175.0,135014.0,135014.0,109498.0,115555.0,116952.0,2023.0
GATE,GATES INSTITUTE OF TECHNOLOGY,PVT,ATP,GOOTY,COED,SVU,87926.0,78440.0,78440.0,148239.0,150471.0,78440.0,98934.0,111516.0,111516.0,128783.0,129418.0,78440.0,99288.0,146894.0,146894.0,99437.0,99437.0,99038.0,2023.0
