INST_CODE,INST_NAME,BRANCH_CODE,DISTRICT,COED,AFFLIATED,COLLEGE_FEE,CUTOFF,CATEGORY,GENDER,YEAR
AVEV,AVANTHI INST. OF ENGINEERING AND TECHNOLOGY,ECE,VIZIANAGARAM,COED,JNTUV,43000.0,82894.0,OC,BOYS,2024
AVEV,AVANTHI INST. OF ENGINEERING AND TECHNOLOGY,EEE,VIZIANAGARAM,COED,JNTUV,43000.0,99356.0,OC,BOYS,2024
AVEV,AVANTHI INST. OF ENGINEERING AND TECHNOLOGY,MEC,VIZIANAGARAM,COED,JNTUV,43000.0,116327.0,OC,BOYS,2024
GGIB,GOKUL GROUP OF INSTITUTIONS,CAI,VIZIANAGARAM,COED,JNTUV,43000.0,145536.0,OC,BOYS,2024
GGIB,GOKUL GROUP OF INSTITUTIONS,CSD,VIZIANAGARAM,COED,JNTUV,43000.0,97202.0,OC,BOYS,2024
GGIB,GOKUL GROUP OF INSTITUTIONS,MEC,VIZIANAGARAM,COED,JNTUV,43000.0,160465.0,OC,BOYS,2024
JNTV,JNTUK COLLEGE OF ENGINEERING VIZIANAGARAM,CIV,VIZIANAGARAM,COED,JNTUV,10000.0,21917.0,OC,BOYS,2024
JNTV,JNTUK COLLEGE OF ENGINEERING VIZIANAGARAM,CSE,VIZIANAGARAM,COED,JNTUV,10000.0,7800.0,OC,BOYS,2024
JNTV,JNTUK COLLEGE OF ENGINEERING VIZIANAGARAM,ECE,VIZIANAGARAM,COED,JNTUV,10000.0,8474.0,OC,BOYS,2024
JNTV,JNTUK COLLEGE OF ENGINEERING VIZIANAGARAM,EEE,VIZIANAGARAM,COED,JNTUV,10000.0,15663.0,OC,BOYS,2024
JNTV,JNTUK COLLEGE OF ENGINEERING VIZIANAGARAM,INF,VIZIANAGARAM,COED,JNTUV,10000.0,17948.0,OC,BOYS,2024
JNTV,JNTUK COLLEGE OF ENGINEERING VIZIANAGARAM,MEC,VIZIANAGARAM,COED,JNTUV,10000.0,34867.0,OC,BOYS,2024
LIET,LENDI INST OF ENGG AND TECHNOLOGY,CIT,VIZIANAGARAM,COED,JNTUV,62300.0,34051.0,OC,BOYS,2024
LIET,LENDI INST OF ENGG AND TECHNOLOGY,CSE,VIZIANAGARAM,COED,JNTUV,62300.0,27370.0,OC,BOYS,2024
LIET,LENDI INST OF ENGG AND TECHNOLOGY,CSM,VIZIANAGARAM,COED,JNTUV,62300.0,24597.0,OC,BOYS,2024
LIET,LENDI INST OF ENGG AND TECHNOLOGY,CSS,VIZIANAGARAM,COED,JNTUV,62300.0,35208.0,OC,BOYS,2024
LIET,LENDI INST OF ENGG AND TECHNOLOGY,ECE,VIZIANAGARAM,COED,JNTUV,62300.0,33753.0,OC,BOYS,2024
LIET,LENDI INST OF ENGG AND TECHNOLOGY,EEE,VIZIANAGARAM,COED,JNTUV,62300.0,53204.0,OC,BOYS,2024
LIET,LENDI INST OF ENGG AND TECHNOLOGY,MEC,VIZIANAGARAM,COED,JNTUV,62300.0,73520.0,OC,BOYS,2024
MHRJ,MAHARAJAHS COLLEGE PHARMACY,PHM,VIZIANAGARAM,COED,AU,63600.0,147944.0,OC,BOYS,2024
MRCL,MIRACLE EDNL SOC GROUP OF INSTNS,AID,VIZIANAGARAM,COED,JNTUV,43000.0,83647.0,OC,BOYS,2024
MRCL,MIRACLE EDNL SOC GROUP OF INSTNS,CIV,VIZIANAGARAM,COED,JNTUV,43000.0,111526.0,OC,BOYS,2024
MRCL,MIRACLE EDNL SOC GROUP OF INSTNS,CSE,VIZIANAGARAM,COED,JNTUV,43000.0,65534.0,OC,BOYS,2024
MRCL,MIRACLE EDNL SOC GROUP OF INSTNS,ECE,VIZIANAGARAM,COED,JNTUV,43000.0,70706.0,OC,BOYS,2024
MRCL,MIRACLE EDNL SOC GROUP OF INSTNS,MEC,VIZIANAGARAM,COED,JNTUV,43000.0,122488.0,OC,BOYS,2024
MVRG,M V G R COLLEGE OF ENGINEERNG,CHE,VIZIANAGARAM,COED,JNTUV,76900.0,50950.0,OC,BOYS,2024
MVRG,M V G R COLLEGE OF ENGINEERNG,CIC,VIZIANAGARAM,COED,JNTUV,76900.0,19744.0,OC,BOYS,2024
MVRG,M V G R COLLEGE OF ENGINEERNG,CIT,VIZIANAGARAM,COED,JNTUV,76900.0,22686.0,OC,BOYS,2024
MVRG,M V G R COLLEGE OF ENGINEERNG,CIV,VIZIANAGARAM,COED,JNTUV,76900.0,47505.0,OC,BOYS,2024
MVRG,M V G R COLLEGE OF ENGINEERNG,CSD,VIZIANAGARAM,COED,JNTUV,76900.0,11273.0,OC,BOYS,2024
MVRG,M V G R COLLEGE OF ENGINEERNG,CSE,VIZIANAGARAM,COED,JNTUV,76900.0,10134.0,OC,BOYS,2024
MVRG,M V G R COLLEGE OF ENGINEERNG,CSM,VIZIANAGARAM,COED,JNTUV,76900.0,10453.0,OC,BOYS,2024
MVRG,M V G R COLLEGE OF ENGINEERNG,ECE,VIZIANAGARAM,COED,JNTUV,76900.0,19208.0,OC,BOYS,2024
MVRG,M V G R COLLEGE OF ENGINEERNG,EEE,VIZIANAGARAM,COED,JNTUV,76900.0,32842.0,OC,BOYS,2024
MVRG,M V G R COLLEGE OF ENGINEERNG,INF,VIZIANAGARAM,COED,JNTUV,76900.0,20015.0,OC,BOYS,2024
MVRG,M V G R COLLEGE OF ENGINEERNG,MEC,VIZIANAGARAM,COED,JNTUV,76900.0,45213.0,OC,BOYS,2024
SGVP,SATYA INST OF TECHNOLOGY AND MGMT,AID,VIZIANAGARAM,COED,JNTUV,43000.0,98174.0,OC,BOYS,2024
SGVP,SATYA INST OF TECHNOLOGY AND MGMT,CIV,VIZIANAGARAM,COED,JNTUV,43000.0,135322.0,OC,BOYS,2024
SGVP,SATYA INST OF TECHNOLOGY AND MGMT,CSE,VIZIANAGARAM,COED,JNTUV,43000.0,62457.0,OC,BOYS,2024
SGVP,SATYA INST OF TECHNOLOGY AND MGMT,EEE,VIZIANAGARAM,COED,JNTUV,43000.0,100978.0,OC,BOYS,2024
SGVP,SATYA INST OF TECHNOLOGY AND MGMT,MEC,VIZIANAGARAM,COED,JNTUV,43000.0,117674.0,OC,BOYS,2024
BVRM,BHIMAVARAM INST. OF ENGG. AND TECHNOLOGY,CSE,WEST GODAVARI,COED,JNTUK,43000.0,125128.0,OC,BOYS,2024
BVRM,BHIMAVARAM INST. OF ENGG. AND TECHNOLOGY,CSM,WEST GODAVARI,COED,JNTUK,43000.0,4652.0,OC,BOYS,2024
BVRM,BHIMAVARAM INST. OF ENGG. AND TECHNOLOGY,ECE,WEST GODAVARI,COED,JNTUK,43000.0,134705.0,OC,BOYS,2024
CRRE,SIR C R R COLLEGE OF ENGINEERING,CAD,WEST GODAVARI,COED,JNTUK,54200.0,52574.0,OC,BOYS,2024
CRRE,SIR C R R COLLEGE OF ENGINEERING,CIV,WEST GODAVARI,COED,JNTUK,54200.0,97285.0,OC,BOYS,2024
CRRE,SIR C R R COLLEGE OF ENGINEERING,CSC,WEST GODAVARI,COED,JNTUK,54200.0,48642.0,OC,BOYS,2024
CRRE,SIR C R R COLLEGE OF ENGINEERING,CSE,WEST GODAVARI,COED,JNTUK,54200.0,36420.0,OC,BOYS,2024
CRRE,SIR C R R COLLEGE OF ENGINEERING,CSM,WEST GODAVARI,COED,JNTUK,54200.0,43753.0,OC,BOYS,2024
CRRE,SIR C R R COLLEGE OF ENGINEERING,ECE,WEST GODAVARI,COED,JNTUK,54200.0,48079.0,OC,BOYS,2024
CRRE,SIR C R R COLLEGE OF ENGINEERING,EEE,WEST GODAVARI,COED,JNTUK,54200.0,91681.0,OC,BOYS,2024
CRRE,SIR C R R COLLEGE OF ENGINEERING,INF,WEST GODAVARI,COED,JNTUK,54200.0,60633.0,OC,BOYS,2024
CRRE,SIR C R R COLLEGE OF ENGINEERING,MEC,WEST GODAVARI,COED,JNTUK,54200.0,95046.0,OC,BOYS,2024
CRRP,SIR C.R.REDDY COLLEGE OF PHARMACY,PHD,WEST GODAVARI,COED,AU,42800.0,133889.0,OC,BOYS,2024
CRRP,SIR C.R.REDDY COLLEGE OF PHARMACY,PHM,WEST GODAVARI,COED,AU,48300.0,159858.0,OC,BOYS,2024
DNRE,DNR COLLEGE OF ENGG AND TECH,AID,WEST GODAVARI,COED,JNTUK,60000.0,101294.0,OC,BOYS,2024
DNRE,DNR COLLEGE OF ENGG AND TECH,CIV,WEST GODAVARI,COED,JNTUK,60000.0,138882.0,OC,BOYS,2024
DNRE,DNR COLLEGE OF ENGG AND TECH,CSE,WEST GODAVARI,COED,JNTUK,60000.0,68656.0,OC,BOYS,2024
DNRE,DNR COLLEGE OF ENGG AND TECH,CSM,WEST GODAVARI,COED,JNTUK,60000.0,117834.0,OC,BOYS,2024
DNRE,DNR COLLEGE OF ENGG AND TECH,ECE,WEST GODAVARI,COED,JNTUK,60000.0,101222.0,OC,BOYS,2024
DNRE,DNR COLLEGE OF ENGG AND TECH,INF,WEST GODAVARI,COED,JNTUK,60000.0,143111.0,OC,BOYS,2024
DNRE,DNR COLLEGE OF ENGG AND TECH,MEC,WEST GODAVARI,COED,JNTUK,60000.0,100640.0,OC,BOYS,2024
ELRU,ELURU COLLEGE OF ENGG AND TECHNOLOGY,AID,WEST GODAVARI,COED,JNTUK,43000.0,93408.0,OC,BOYS,2024
ELRU,ELURU COLLEGE OF ENGG AND TECHNOLOGY,CSD,WEST GODAVARI,COED,JNTUK,43000.0,104231.0,OC,BOYS,2024
ELRU,ELURU COLLEGE OF ENGG AND TECHNOLOGY,CSE,WEST GODAVARI,COED,JNTUK,43000.0,85701.0,OC,BOYS,2024
ELRU,ELURU COLLEGE OF ENGG AND TECHNOLOGY,ECE,WEST GODAVARI,COED,JNTUK,43000.0,136108.0,OC,BOYS,2024
HITE,HELAPURI INST OF TECH AND SCIENCE,CIV,WEST GODAVARI,COED,JNTUK,43000.0,166110.0,OC,BOYS,2024
HITE,HELAPURI INST OF TECH AND SCIENCE,CSE,WEST GODAVARI,COED,JNTUK,43000.0,103046.0,OC,BOYS,2024
HITE,HELAPURI INST OF TECH AND SCIENCE,CSM,WEST GODAVARI,COED,JNTUK,43000.0,155830.0,OC,BOYS,2024
RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,AID,WEST GODAVARI,COED,JNTUK,60200.0,49639.0,OC,BOYS,2024
RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,CIV,WEST GODAVARI,COED,JNTUK,60200.0,89417.0,OC,BOYS,2024
RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,CSC,WEST GODAVARI,COED,JNTUK,60200.0,56233.0,OC,BOYS,2024
RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,CSE,WEST GODAVARI,COED,JNTUK,60200.0,46049.0,OC,BOYS,2024
RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,CSM,WEST GODAVARI,COED,JNTUK,60200.0,47452.0,OC,BOYS,2024
RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,CSO,WEST GODAVARI,COED,JNTUK,60200.0,65862.0,OC,BOYS,2024
RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,ECE,WEST GODAVARI,COED,JNTUK,60200.0,62176.0,OC,BOYS,2024
RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,EEE,WEST GODAVARI,COED,JNTUK,60200.0,83472.0,OC,BOYS,2024
RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,MEC,WEST GODAVARI,COED,JNTUK,60200.0,77029.0,OC,BOYS,2024
SASI,SASI INSTITUTE OF TECHNOLOGY AND ENGINEERING,AIM,WEST GODAVARI,COED,JNTUK,43000.0,43254.0,OC,BOYS,2024
SASI,SASI INSTITUTE OF TECHNOLOGY AND ENGINEERING,CIC,WEST GODAVARI,COED,JNTUK,43000.0,53871.0,OC,BOYS,2024
SASI,SASI INSTITUTE OF TECHNOLOGY AND ENGINEERING,CIV,WEST GODAVARI,COED,JNTUK,43000.0,93248.0,OC,BOYS,2024
SASI,SASI INSTITUTE OF TECHNOLOGY AND ENGINEERING,CSD,WEST GODAVARI,COED,JNTUK,43000.0,49104.0,OC,BOYS,2024
SASI,SASI INSTITUTE OF TECHNOLOGY AND ENGINEERING,CSE,WEST GODAVARI,COED,JNTUK,43000.0,27517.0,OC,BOYS,2024
SASI,SASI INSTITUTE OF TECHNOLOGY AND ENGINEERING,CSM,WEST GODAVARI,COED,JNTUK,43000.0,41839.0,OC,BOYS,2024
SASI,SASI INSTITUTE OF TECHNOLOGY AND ENGINEERING,CST,WEST GODAVARI,COED,JNTUK,43000.0,50867.0,OC,BOYS,2024
SASI,SASI INSTITUTE OF TECHNOLOGY AND ENGINEERING,ECE,WEST GODAVARI,COED,JNTUK,43000.0,52852.0,OC,BOYS,2024
SASI,SASI INSTITUTE OF TECHNOLOGY AND ENGINEERING,ECT,WEST GODAVARI,COED,JNTUK,43000.0,74875.0,OC,BOYS,2024
SASI,SASI INSTITUTE OF TECHNOLOGY AND ENGINEERING,EEE,WEST GODAVARI,COED,JNTUK,43000.0,84650.0,OC,BOYS,2024
SASI,SASI INSTITUTE OF TECHNOLOGY AND ENGINEERING,INF,WEST GODAVARI,COED,JNTUK,43000.0,49873.0,OC,BOYS,2024
SASI,SASI INSTITUTE OF TECHNOLOGY AND ENGINEERING,MEC,WEST GODAVARI,COED,JNTUK,43000.0,87034.0,OC,BOYS,2024
SCPB,SRI VISHNU COLLEGE OF PHARMACY,PHD,WEST GODAVARI,COED,AU,65000.0,139913.0,OC,BOYS,2024
SCPB,SRI VISHNU COLLEGE OF PHARMACY,PHM,WEST GODAVARI,COED,AU,80000.0,103318.0,OC,BOYS,2024
SRKR,S R K R ENGINEERING COLLEGE,AID,WEST GODAVARI,COED,JNTUK,105000.0,12872.0,OC,BOYS,2024
SRKR,S R K R ENGINEERING COLLEGE,AIM,WEST GODAVARI,COED,JNTUK,105000.0,10150.0,OC,BOYS,2024
SRKR,S R K R ENGINEERING COLLEGE,CIC,WEST GODAVARI,COED,JNTUK,105000.0,13570.0,OC,BOYS,2024
SRKR,S R K R ENGINEERING COLLEGE,CIT,WEST GODAVARI,COED,JNTUK,105000.0,15396.0,OC,BOYS,2024
SRKR,S R K R ENGINEERING COLLEGE,CIV,WEST GODAVARI,COED,JNTUK,105000.0,67574.0,OC,BOYS,2024
SRKR,S R K R ENGINEERING COLLEGE,CSB,WEST GODAVARI,COED,JNTUK,105000.0,16860.0,OC,BOYS,2024
SRKR,S R K R ENGINEERING COLLEGE,CSE,WEST GODAVARI,COED,JNTUK,105000.0,7822.0,OC,BOYS,2024
SRKR,S R K R ENGINEERING COLLEGE,CSG,WEST GODAVARI,COED,JNTUK,105000.0,18416.0,OC,BOYS,2024
SRKR,S R K R ENGINEERING COLLEGE,ECE,WEST GODAVARI,COED,JNTUK,105000.0,13886.0,OC,BOYS,2024
SRKR,S R K R ENGINEERING COLLEGE,EEE,WEST GODAVARI,COED,JNTUK,105000.0,36793.0,OC,BOYS,2024
SRKR,S R K R ENGINEERING COLLEGE,INF,WEST GODAVARI,COED,JNTUK,105000.0,13868.0,OC,BOYS,2024
SRKR,S R K R ENGINEERING COLLEGE,MEC,WEST GODAVARI,COED,JNTUK,105000.0,45611.0,OC,BOYS,2024
SWRN,SWARNANDHRA COLL. OF ENGG AND TECHNOLOGY,AID,WEST GODAVARI,COED,JNTUK,58700.0,65613.0,OC,BOYS,2024
SWRN,SWARNANDHRA COLL. OF ENGG AND TECHNOLOGY,AIM,WEST GODAVARI,COED,JNTUK,58700.0,69639.0,OC,BOYS,2024
SWRN,SWARNANDHRA COLL. OF ENGG AND TECHNOLOGY,CIV,WEST GODAVARI,COED,JNTUK,58700.0,128996.0,OC,BOYS,2024
SWRN,SWARNANDHRA COLL. OF ENGG AND TECHNOLOGY,CSC,WEST GODAVARI,COED,JNTUK,58700.0,82257.0,OC,BOYS,2024
SWRN,SWARNANDHRA COLL. OF ENGG AND TECHNOLOGY,CSD,WEST GODAVARI,COED,JNTUK,58700.0,92034.0,OC,BOYS,2024
SWRN,SWARNANDHRA COLL. OF ENGG AND TECHNOLOGY,CSE,WEST GODAVARI,COED,JNTUK,58700.0,56472.0,OC,BOYS,2024
SWRN,SWARNANDHRA COLL. OF ENGG AND TECHNOLOGY,CSEB,WEST GODAVARI,COED,JNTUK,58700.0,111538.0,OC,BOYS,2024
SWRN,SWARNANDHRA COLL. OF ENGG AND TECHNOLOGY,ECE,WEST GODAVARI,COED,JNTUK,58700.0,89860.0,OC,BOYS,2024
SWRN,SWARNANDHRA COLL. OF ENGG AND TECHNOLOGY,EEE,WEST GODAVARI,COED,JNTUK,58700.0,123276.0,OC,BOYS,2024
SWRN,SWARNANDHRA COLL. OF ENGG AND TECHNOLOGY,INF,WEST GODAVARI,COED,JNTUK,58700.0,90152.0,OC,BOYS,2024
SWRN,SWARNANDHRA COLL. OF ENGG AND TECHNOLOGY,MEC,WEST GODAVARI,COED,JNTUK,58700.0,119384.0,OC,BOYS,2024
SWRN,SWARNANDHRA COLL. OF ENGG AND TECHNOLOGY,RBT,WEST GODAVARI,COED,JNTUK,58700.0,97315.0,OC,BOYS,2024
VISW,SHRI VISHNU ENGG. COLLEGE FOR WOMEN,CAD,WEST GODAVARI,GIRLS,JNTUK,105000.0,6864.0,OC,BOYS,2024
VISW,SHRI VISHNU ENGG. COLLEGE FOR WOMEN,CIV,WEST GODAVARI,GIRLS,JNTUK,105000.0,43269.0,OC,BOYS,2024
VISW,SHRI VISHNU ENGG. COLLEGE FOR WOMEN,CSC,WEST GODAVARI,GIRLS,JNTUK,105000.0,8362.0,OC,BOYS,2024
VISW,SHRI VISHNU ENGG. COLLEGE FOR WOMEN,CSE,WEST GODAVARI,GIRLS,JNTUK,105000.0,4689.0,OC,BOYS,2024
VISW,SHRI VISHNU ENGG. COLLEGE FOR WOMEN,CSM,WEST GODAVARI,GIRLS,JNTUK,105000.0,6080.0,OC,BOYS,2024
VISW,SHRI VISHNU ENGG. COLLEGE FOR WOMEN,ECE,WEST GODAVARI,GIRLS,JNTUK,105000.0,10501.0,OC,BOYS,2024
VISW,SHRI VISHNU ENGG. COLLEGE FOR WOMEN,EEE,WEST GODAVARI,GIRLS,JNTUK,105000.0,23257.0,OC,BOYS,2024
VISW,SHRI VISHNU ENGG. COLLEGE FOR WOMEN,INF,WEST GODAVARI,GIRLS,JNTUK,105000.0,11259.0,OC,BOYS,2024
VISW,SHRI VISHNU ENGG. COLLEGE FOR WOMEN,MEC,WEST GODAVARI,GIRLS,JNTUK,105000.0,42094.0,OC,BOYS,2024
VITB,VISHNU GRP OF INSTNS - VISHNU INST OF TECHNOLOGY,CAD,WEST GODAVARI,COED,JNTUK,103000.0,8227.0,OC,BOYS,2024
VITB,VISHNU GRP OF INSTNS - VISHNU INST OF TECHNOLOGY,CIV,WEST GODAVARI,COED,JNTUK,103000.0,61589.0,OC,BOYS,2024
VITB,VISHNU GRP OF INSTNS - VISHNU INST OF TECHNOLOGY,CSB,WEST GODAVARI,COED,JNTUK,103000.0,11228.0,OC,BOYS,2024
VITB,VISHNU GRP OF INSTNS - VISHNU INST OF TECHNOLOGY,CSE,WEST GODAVARI,COED,JNTUK,103000.0,6114.0,OC,BOYS,2024
VITB,VISHNU GRP OF INSTNS - VISHNU INST OF TECHNOLOGY,CSM,WEST GODAVARI,COED,JNTUK,103000.0,7757.0,OC,BOYS,2024
VITB,VISHNU GRP OF INSTNS - VISHNU INST OF TECHNOLOGY,ECE,WEST GODAVARI,COED,JNTUK,103000.0,9416.0,OC,BOYS,2024
VITB,VISHNU GRP OF INSTNS - VISHNU INST OF TECHNOLOGY,EEE,WEST GODAVARI,COED,JNTUK,103000.0,23595.0,OC,BOYS,2024
VITB,VISHNU GRP OF INSTNS - VISHNU INST OF TECHNOLOGY,INF,WEST GODAVARI,COED,JNTUK,103000.0,15299.0,OC,BOYS,2024
VITB,VISHNU GRP OF INSTNS - VISHNU INST OF TECHNOLOGY,MEC,WEST GODAVARI,COED,JNTUK,103000.0,35528.0,OC,BOYS,2024
VSVT,SRI VASAVI ENGINEERING COLLEGE,AIM,WEST GODAVARI,COED,JNTUK,77200.0,23389.0,OC,BOYS,2024
VSVT,SRI VASAVI ENGINEERING COLLEGE,CAI,WEST GODAVARI,COED,JNTUK,77200.0,28749.0,OC,BOYS,2024
VSVT,SRI VASAVI ENGINEERING COLLEGE,CIV,WEST GODAVARI,COED,JNTUK,77200.0,86022.0,OC,BOYS,2024
VSVT,SRI VASAVI ENGINEERING COLLEGE,CSD,WEST GODAVARI,COED,JNTUK,77200.0,26267.0,OC,BOYS,2024
VSVT,SRI VASAVI ENGINEERING COLLEGE,CSE,WEST GODAVARI,COED,JNTUK,77200.0,21518.0,OC,BOYS,2024
VSVT,SRI VASAVI ENGINEERING COLLEGE,CST,WEST GODAVARI,COED,JNTUK,77200.0,25337.0,OC,BOYS,2024
VSVT,SRI VASAVI ENGINEERING COLLEGE,ECE,WEST GODAVARI,COED,JNTUK,77200.0,36915.0,OC,BOYS,2024
VSVT,SRI VASAVI ENGINEERING COLLEGE,ECT,WEST GODAVARI,COED,JNTUK,77200.0,43486.0,OC,BOYS,2024
VSVT,SRI VASAVI ENGINEERING COLLEGE,EEE,WEST GODAVARI,COED,JNTUK,77200.0,54145.0,OC,BOYS,2024
VSVT,SRI VASAVI ENGINEERING COLLEGE,MEC,WEST GODAVARI,COED,JNTUK,77200.0,91244.0,OC,BOYS,2024
WISE,WEST GODAVARI INSTT OF SCIENCE AND ENGINEERING,CSD,WEST GODAVARI,COED,JNTUK,43000.0,136870.0,OC,BOYS,2024
WISE,WEST GODAVARI INSTT OF SCIENCE AND ENGINEERING,CSE,WEST GODAVARI,COED,JNTUK,43000.0,110143.0,OC,BOYS,2024
WISE,WEST GODAVARI INSTT OF SCIENCE AND ENGINEERING,ECE,WEST GODAVARI,COED,JNTUK,43000.0,117511.0,OC,BOYS,2024
ALTS,ANANTHA LAKSHMI INST OF TECHNOLOGY AND SCI,CIV,ANANTAPUR,COED,JNTUA,50200.0,165183.0,OC,BOYS,2024
ALTS,ANANTHA LAKSHMI INST OF TECHNOLOGY AND SCI,CSD,ANANTAPUR,COED,JNTUA,50200.0,80540.0,OC,BOYS,2024
ALTS,ANANTHA LAKSHMI INST OF TECHNOLOGY AND SCI,CSE,ANANTAPUR,COED,JNTUA,50200.0,67528.0,OC,BOYS,2024
ALTS,ANANTHA LAKSHMI INST OF TECHNOLOGY AND SCI,CSM,ANANTAPUR,COED,JNTUA,50200.0,81564.0,OC,BOYS,2024
ALTS,ANANTHA LAKSHMI INST OF TECHNOLOGY AND SCI,ECE,ANANTAPUR,COED,JNTUA,50200.0,94873.0,OC,BOYS,2024
ALTS,ANANTHA LAKSHMI INST OF TECHNOLOGY AND SCI,EEE,ANANTAPUR,COED,JNTUA,50200.0,123927.0,OC,BOYS,2024
ALTS,ANANTHA LAKSHMI INST OF TECHNOLOGY AND SCI,MEC,ANANTAPUR,COED,JNTUA,50200.0,114031.0,OC,BOYS,2024
BALA,BALAJI COLLEGE OF PHARMACY,PHD,ANANTAPUR,COED,JNTUA,38000.0,159631.0,OC,BOYS,2024
CRIT,CHIRANJEEVI REDDY INST OF ENGG AND TECHNOLOGY FOR WOMEN,CSE,ANANTAPUR,GIRLS,JNTUA,43000.0,124534.0,OC,BOYS,2024
CVRT,SIR C.V RAMAN INST OF TECHNOLOGY SCIENCES,AIM,ANANTAPUR,COED,JNTUA,43000.0,116568.0,OC,BOYS,2024
CVRT,SIR C.V RAMAN INST OF TECHNOLOGY SCIENCES,CSE,ANANTAPUR,COED,JNTUA,43000.0,138352.0,OC,BOYS,2024
CVRT,SIR C.V RAMAN INST OF TECHNOLOGY SCIENCES,ECE,ANANTAPUR,COED,JNTUA,43000.0,114788.0,OC,BOYS,2024
GATE,GATES INSTITUTE OF TECHNOLOGY,CAI,ANANTAPUR,COED,JNTUA,43000.0,88576.0,OC,BOYS,2024
GATE,GATES INSTITUTE OF TECHNOLOGY,CIV,ANANTAPUR,COED,JNTUA,43000.0,159227.0,OC,BOYS,2024
GATE,GATES INSTITUTE OF TECHNOLOGY,CSE,ANANTAPUR,COED,JNTUA,43000.0,71103.0,OC,BOYS,2024
GATE,GATES INSTITUTE OF TECHNOLOGY,ECE,ANANTAPUR,COED,JNTUA,43000.0,88875.0,OC,BOYS,2024
GATE,GATES INSTITUTE OF TECHNOLOGY,EEE,ANANTAPUR,COED,JNTUA,43000.0,105446.0,OC,BOYS,2024
GATE,GATES INSTITUTE OF TECHNOLOGY,MEC,ANANTAPUR,COED,JNTUA,43000.0,139762.0,OC,BOYS,2024
JNTA,JNTUA COLLEGE OF ENGG. ANANTAPURAMU,CHE,ANANTAPUR,COED,JNTUA,10000.0,71956.0,OC,BOYS,2024
JNTA,JNTUA COLLEGE OF ENGG. ANANTAPURAMU,CIV,ANANTAPUR,COED,JNTUA,10000.0,43852.0,OC,BOYS,2024
JNTA,JNTUA COLLEGE OF ENGG. ANANTAPURAMU,CSE,ANANTAPUR,COED,JNTUA,10000.0,8223.0,OC,BOYS,2024
JNTA,JNTUA COLLEGE OF ENGG. ANANTAPURAMU,ECE,ANANTAPUR,COED,JNTUA,10000.0,11081.0,OC,BOYS,2024
JNTA,JNTUA COLLEGE OF ENGG. ANANTAPURAMU,EEE,ANANTAPUR,COED,JNTUA,10000.0,28203.0,OC,BOYS,2024
JNTA,JNTUA COLLEGE OF ENGG. ANANTAPURAMU,MEC,ANANTAPUR,COED,JNTUA,10000.0,46387.0,OC,BOYS,2024
PVKK,P.V.K.K. INSTITUTE OF TECHNOLOGY,CIV,ANANTAPUR,COED,JNTUA,43000.0,159455.0,OC,BOYS,2024
PVKK,P.V.K.K. INSTITUTE OF TECHNOLOGY,CSE,ANANTAPUR,COED,JNTUA,43000.0,73636.0,OC,BOYS,2024
PVKK,P.V.K.K. INSTITUTE OF TECHNOLOGY,ECE,ANANTAPUR,COED,JNTUA,43000.0,102536.0,OC,BOYS,2024
PVKK,P.V.K.K. INSTITUTE OF TECHNOLOGY,EEE,ANANTAPUR,COED,JNTUA,43000.0,128317.0,OC,BOYS,2024
PVKK,P.V.K.K. INSTITUTE OF TECHNOLOGY,MEC,ANANTAPUR,COED,JNTUA,43000.0,173261.0,OC,BOYS,2024
PVKKOC,P.V.K.K. INSTITUTE OF TECHNOLOGY-OFF CAMPUS,CSE,ANANTAPUR,COED,JNTUA,43000.0,113777.0,OC,BOYS,2024
PVKKOC,P.V.K.K. INSTITUTE OF TECHNOLOGY-OFF CAMPUS,CSG,ANANTAPUR,COED,JNTUA,43000.0,170860.0,OC,BOYS,2024
PVKKOC,P.V.K.K. INSTITUTE OF TECHNOLOGY-OFF CAMPUS,CSM,ANANTAPUR,COED,JNTUA,43000.0,106813.0,OC,BOYS,2024
PVKKOC,P.V.K.K. INSTITUTE OF TECHNOLOGY-OFF CAMPUS,ECE,ANANTAPUR,COED,JNTUA,43000.0,125363.0,OC,BOYS,2024
SKUASF,SRI KRISHNADEVARAYA UNIV.COLL.OF ENG.- SELF FINANCE,CIV,ANANTAPUR,COED,SKU,70000.0,137518.0,OC,BOYS,2024
SKUASF,SRI KRISHNADEVARAYA UNIV.COLL.OF ENG.- SELF FINANCE,CSE,ANANTAPUR,COED,SKU,70000.0,59719.0,OC,BOYS,2024
SKUASF,SRI KRISHNADEVARAYA UNIV.COLL.OF ENG.- SELF FINANCE,ECE,ANANTAPUR,COED,SKU,70000.0,82684.0,OC,BOYS,2024
SKUASF,SRI KRISHNADEVARAYA UNIV.COLL.OF ENG.- SELF FINANCE,EEE,ANANTAPUR,COED,SKU,70000.0,88394.0,OC,BOYS,2024
