SNO,INST_CODE,INST_NAME,TYPE,DISTRICT,PLACE,COED,AFFLIATED,BRANCH_CODE,OC_BOYS,OC_GIRLS,SC_BOYS,SC_GIRLS,ST_BOYS,ST_GIRLS,BCA_BOYS,BCA_GIRLS,BCB_BOYS,BCB_GIRLS,BCC_BOYS,BCC_GIRLS,BCD_BOYS,BCD_GIRLS,BCE_BOYS,BCE_GIRLS,OC_EWS_BOYS,OC_EWS_GIRLS,COLLEGE_FEE
647,AUCE,A U COLLEGE OF ENGG. VISAKHAPATNAM,UNIV,VISAKHAPATNAM,VISAKHAPATNAM,COED,AU,EEE,7499.0,11204.0,25750.0,25750.0,25389.0,25389.0,11658.0,11658.0,11603.0,20787.0,7499.0,11204.0,9674.0,11451.0,17613.0,17613.0,9038.0,47663.0,44500.0
648,AUCE,A U COLLEGE OF ENGG. VISAKHAPATNAM,UNIV,VISAKHAPATNAM,VISAKHAPATNAM,COED,AU,GIN,26257.0,26257.0,58510.0,70759.0,73442.0,127171.0,44390.0,105142.0,53359.0,70747.0,26257.0,26257.0,33352.0,59130.0,100451.0,100451.0,85673.0,53707.0,44500.0
649,AUCE,A U COLLEGE OF ENGG. VISAKHAPATNAM,UNIV,VISAKHAPATNAM,VISAKHAPATNAM,COED,AU,IST,13284.0,13284.0,49422.0,98893.0,68012.0,68012.0,21302.0,27618.0,29211.0,96949.0,13284.0,13284.0,23395.0,23395.0,20878.0,34441.0,24040.0,43699.0,44500.0
650,AUCE,A U COLLEGE OF ENGG. VISAKHAPATNAM,UNIV,VISAKHAPATNAM,VISAKHAPATNAM,COED,AU,MEC,12665.0,30943.0,25376.0,38608.0,61645.0,61645.0,17166.0,30943.0,16341.0,30943.0,12665.0,30943.0,12665.0,41706.0,12665.0,30943.0,12043.0,21746.0,44500.0
651,AUCE,A U COLLEGE OF ENGG. VISAKHAPATNAM,UNIV,VISAKHAPATNAM,VISAKHAPATNAM,COED,AU,MET,25817.0,25817.0,72289.0,117493.0,36704.0,57991.0,90346.0,90346.0,63281.0,63281.0,25817.0,25817.0,40351.0,66542.0,25817.0,25817.0,62256.0,42313.0,44500.0
652,AUCE,A U COLLEGE OF ENGG. VISAKHAPATNAM,UNIV,VISAKHAPATNAM,VISAKHAPATNAM,COED,AU,NAM,13196.0,13196.0,28205.0,91615.0,52615.0,101086.0,21458.0,21458.0,29532.0,29532.0,13196.0,13196.0,30285.0,30285.0,47703.0,47703.0,30712.0,18241.0,44500.0
653,AUCESF,A U COLLEGE OF ENGG-SELF FINANCE VISAKHAPATNAM,SF,VISAKHAPATNAM,VISAKHAPATNAM,COED,AU,INF,7787.0,9129.0,33925.0,33925.0,20163.0,48052.0,11379.0,18341.0,9642.0,12577.0,7787.0,9129.0,7787.0,11067.0,11924.0,11924.0,9723.0,11981.0,62000.0
654,AUCP,AU COLLEGE OF ENGG. SCHOOL OF PHARMACY,UNIV,VISAKHAPATNAM,VISAKHAPATNAM,COED,AU,PHM,83872.0,83872.0,159611.0,159611.0,165786.0,165786.0,171720.0,171720.0,125653.0,125653.0,83872.0,83872.0,115717.0,117026.0,147953.0,147953.0,130481.0,167148.0,29900.0
655,AUCPSF,AU COLLEGE OF ENGG.SCHOOL OF PHARMACY-SELF FINANCE,SF,VISAKHAPATNAM,VISAKHAPATNAM,COED,AU,PHD,58907.0,157228.0,58907.0,157228.0,58907.0,157228.0,58907.0,157228.0,58907.0,157228.0,58907.0,157228.0,58907.0,157228.0,58907.0,157228.0,999999.0,999999.0,68000.0
656,AUEWSF,A U COLLEGE OF ENGG FOR WOMEN-SELF FINANCE,SF,VISAKHAPATNAM,VISAKHAPATNAM,GIRLS,AU,CIV,68657.0,68657.0,174157.0,174157.0,161207.0,161207.0,136090.0,136090.0,175270.0,175270.0,68657.0,68657.0,84882.0,84882.0,107384.0,107384.0,134821.0,134821.0,62000.0
657,AUEWSF,A U COLLEGE OF ENGG FOR WOMEN-SELF FINANCE,SF,VISAKHAPATNAM,VISAKHAPATNAM,GIRLS,AU,CSE,15475.0,15475.0,35747.0,35747.0,34982.0,34982.0,20796.0,20796.0,24796.0,24796.0,28753.0,28753.0,16084.0,16084.0,19051.0,19051.0,23038.0,23038.0,62000.0
658,AUEWSF,A U COLLEGE OF ENGG FOR WOMEN-SELF FINANCE,SF,VISAKHAPATNAM,VISAKHAPATNAM,GIRLS,AU,ECE,30096.0,30096.0,57018.0,57018.0,124584.0,124584.0,74758.0,74758.0,55081.0,55081.0,999999.0,999999.0,41248.0,41248.0,47784.0,47784.0,36151.0,36151.0,62000.0
659,AUEWSF,A U COLLEGE OF ENGG FOR WOMEN-SELF FINANCE,SF,VISAKHAPATNAM,VISAKHAPATNAM,GIRLS,AU,EEE,73277.0,73277.0,150226.0,150226.0,93051.0,93051.0,101478.0,101478.0,87071.0,87071.0,78794.0,78794.0,90488.0,90488.0,92680.0,92680.0,100463.0,100463.0,62000.0
660,AUEWSF,A U COLLEGE OF ENGG FOR WOMEN-SELF FINANCE,SF,VISAKHAPATNAM,VISAKHAPATNAM,GIRLS,AU,INF,24714.0,24714.0,92397.0,92397.0,94556.0,94556.0,65758.0,65758.0,87314.0,87314.0,71618.0,71618.0,41229.0,41229.0,135408.0,135408.0,46023.0,46023.0,62000.0
661,AUEWSF,A U COLLEGE OF ENGG FOR WOMEN-SELF FINANCE,SF,VISAKHAPATNAM,VISAKHAPATNAM,GIRLS,AU,MEC,78374.0,78374.0,165368.0,165368.0,144181.0,144181.0,145611.0,145611.0,137464.0,137464.0,999999.0,999999.0,131820.0,131820.0,99258.0,99258.0,161918.0,161918.0,62000.0
662,AVEN,AVANTHI INSTITUTE OF ENGG. AND TECHNOLOGY,PVT,VISAKHAPATNAM,NARSIPATNAM,COED,JNTUV,CSD,999999.0,999999.0,128823.0,133051.0,130914.0,138610.0,159534.0,162622.0,121970.0,175429.0,999999.0,999999.0,130217.0,130217.0,156189.0,159401.0,137462.0,149535.0,43000.0
663,AVEN,AVANTHI INSTITUTE OF ENGG. AND TECHNOLOGY,PVT,VISAKHAPATNAM,NARSIPATNAM,COED,JNTUV,CSE,74420.0,74420.0,177730.0,177730.0,160420.0,169501.0,151517.0,151517.0,169497.0,169497.0,113690.0,113690.0,127423.0,127423.0,170314.0,170314.0,173798.0,139061.0,43000.0
664,AVEN,AVANTHI INSTITUTE OF ENGG. AND TECHNOLOGY,PVT,VISAKHAPATNAM,NARSIPATNAM,COED,JNTUV,CSM,49963.0,49963.0,124527.0,159786.0,125840.0,173657.0,162502.0,162502.0,129695.0,139293.0,122811.0,122811.0,119490.0,119490.0,49963.0,49963.0,112394.0,106962.0,43000.0
665,AVEN,AVANTHI INSTITUTE OF ENGG. AND TECHNOLOGY,PVT,VISAKHAPATNAM,NARSIPATNAM,COED,JNTUV,ECE,78027.0,78027.0,177258.0,177258.0,149799.0,149799.0,175677.0,175677.0,172128.0,172128.0,78027.0,133594.0,150726.0,150726.0,170430.0,170430.0,94794.0,68370.0,43000.0
666,AVEN,AVANTHI INSTITUTE OF ENGG. AND TECHNOLOGY,PVT,VISAKHAPATNAM,NARSIPATNAM,COED,JNTUV,EEE,71336.0,71336.0,162789.0,162789.0,71336.0,71336.0,150107.0,172045.0,174335.0,174335.0,176348.0,176348.0,171597.0,171597.0,153617.0,153617.0,999999.0,999999.0,43000.0
667,AVEN,AVANTHI INSTITUTE OF ENGG. AND TECHNOLOGY,PVT,VISAKHAPATNAM,NARSIPATNAM,COED,JNTUV,MEC,154584.0,154584.0,154584.0,154584.0,154584.0,154584.0,154584.0,154584.0,169282.0,169282.0,160061.0,160061.0,172662.0,174080.0,172041.0,176810.0,161492.0,161492.0,43000.0
668,BABA,BABA INST OF TECH AND SCIENCES,PVT,VISAKHAPATNAM,VISAKHAPATNAM,COED,JNTUV,AIM,101208.0,101208.0,164522.0,164522.0,102072.0,102072.0,171887.0,171887.0,157996.0,157996.0,101208.0,101208.0,128399.0,134472.0,166403.0,166403.0,160878.0,130115.0,43000.0
669,BABA,BABA INST OF TECH AND SCIENCES,PVT,VISAKHAPATNAM,VISAKHAPATNAM,COED,JNTUV,CIV,33095.0,139827.0,151684.0,151684.0,33095.0,168215.0,159808.0,159808.0,163555.0,163555.0,33095.0,139827.0,173992.0,173992.0,33095.0,139827.0,999999.0,999999.0,43000.0
670,BABA,BABA INST OF TECH AND SCIENCES,PVT,VISAKHAPATNAM,VISAKHAPATNAM,COED,JNTUV,CS,91670.0,91670.0,149472.0,164536.0,142020.0,142020.0,170610.0,170610.0,158241.0,169781.0,91670.0,91670.0,144201.0,174671.0,167083.0,167083.0,153969.0,153969.0,43000.0
671,BABA,BABA INST OF TECH AND SCIENCES,PVT,VISAKHAPATNAM,VISAKHAPATNAM,COED,JNTUV,CSE,97457.0,97457.0,176668.0,176668.0,157726.0,177434.0,175581.0,175581.0,176208.0,176208.0,97457.0,97457.0,110592.0,136021.0,173608.0,173608.0,136910.0,158763.0,43000.0
672,BABA,BABA INST OF TECH AND SCIENCES,PVT,VISAKHAPATNAM,VISAKHAPATNAM,COED,JNTUV,ECE,86191.0,87189.0,165448.0,167730.0,114340.0,114340.0,143465.0,174036.0,144747.0,150793.0,126659.0,126659.0,148192.0,148192.0,139836.0,139836.0,175247.0,166329.0,43000.0
673,BABA,BABA INST OF TECH AND SCIENCES,PVT,VISAKHAPATNAM,VISAKHAPATNAM,COED,JNTUV,EEE,999999.0,999999.0,126099.0,126099.0,155743.0,173727.0,164381.0,164381.0,142176.0,142176.0,999999.0,999999.0,174957.0,174957.0,999999.0,999999.0,999999.0,999999.0,43000.0
674,BABA,BABA INST OF TECH AND SCIENCES,PVT,VISAKHAPATNAM,VISAKHAPATNAM,COED,JNTUV,MEC,119000.0,119000.0,165965.0,165965.0,119000.0,138387.0,176810.0,176810.0,157674.0,168548.0,130203.0,130203.0,166646.0,166646.0,176403.0,176403.0,999999.0,999999.0,43000.0
675,BCET,BEHARA COLLEGE OF ENGINEERING AND TECHNOLOGY,PVT,VISAKHAPATNAM,VISAKHAPATNAM,COED,JNTUV,CSD,51457.0,83198.0,51457.0,83198.0,51457.0,83198.0,51457.0,83198.0,51457.0,83198.0,51457.0,83198.0,51457.0,83198.0,51457.0,83198.0,999999.0,999999.0,43000.0
676,BCET,BEHARA COLLEGE OF ENGINEERING AND TECHNOLOGY,PVT,VISAKHAPATNAM,VISAKHAPATNAM,COED,JNTUV,CSE,136007.0,136007.0,169458.0,175731.0,148925.0,174391.0,170600.0,170600.0,152572.0,172768.0,157149.0,157149.0,177268.0,177268.0,166956.0,170050.0,144344.0,144344.0,43000.0
677,BCET,BEHARA COLLEGE OF ENGINEERING AND TECHNOLOGY,PVT,VISAKHAPATNAM,VISAKHAPATNAM,COED,JNTUV,ECE,115497.0,132024.0,115497.0,132024.0,173808.0,173808.0,152871.0,167952.0,160412.0,160412.0,115497.0,132024.0,158770.0,175609.0,115497.0,132024.0,999999.0,999999.0,43000.0
678,BCET,BEHARA COLLEGE OF ENGINEERING AND TECHNOLOGY,PVT,VISAKHAPATNAM,VISAKHAPATNAM,COED,JNTUV,MEC,170258.0,170258.0,170258.0,170258.0,170258.0,170258.0,170258.0,170258.0,170258.0,170258.0,170258.0,170258.0,170258.0,170258.0,170258.0,170258.0,999999.0,999999.0,43000.0
679,CEVP,CHAITANYA ENGINEERING COLLEGE,PVT,VISAKHAPATNAM,VISAKHAPATNAM,COED,JNTUV,AID,148847.0,148847.0,177437.0,177437.0,148847.0,148847.0,169719.0,169719.0,148847.0,148847.0,148847.0,148847.0,154114.0,154114.0,148847.0,148847.0,170825.0,162830.0,43000.0
680,CEVP,CHAITANYA ENGINEERING COLLEGE,PVT,VISAKHAPATNAM,VISAKHAPATNAM,COED,JNTUV,CAI,94003.0,94003.0,158593.0,177375.0,174795.0,174795.0,166949.0,166949.0,142481.0,142481.0,140589.0,140589.0,176017.0,176017.0,119690.0,171921.0,153156.0,153156.0,43000.0
681,CEVP,CHAITANYA ENGINEERING COLLEGE,PVT,VISAKHAPATNAM,VISAKHAPATNAM,COED,JNTUV,CIV,99956.0,99956.0,99956.0,176330.0,149285.0,149285.0,99956.0,99956.0,99956.0,99956.0,99956.0,99956.0,99956.0,99956.0,99956.0,99956.0,999999.0,999999.0,43000.0
682,CEVP,CHAITANYA ENGINEERING COLLEGE,PVT,VISAKHAPATNAM,VISAKHAPATNAM,COED,JNTUV,CSE,103186.0,103186.0,162453.0,162453.0,173008.0,173008.0,175834.0,175834.0,171553.0,172959.0,103186.0,103186.0,136684.0,166194.0,173342.0,173342.0,153215.0,152924.0,43000.0
683,CEVP,CHAITANYA ENGINEERING COLLEGE,PVT,VISAKHAPATNAM,VISAKHAPATNAM,COED,JNTUV,CSM,79769.0,92128.0,163837.0,163837.0,109615.0,109615.0,122236.0,145847.0,146715.0,170867.0,79769.0,92128.0,143211.0,143211.0,160889.0,160889.0,156898.0,156898.0,43000.0
684,CEVP,CHAITANYA ENGINEERING COLLEGE,PVT,VISAKHAPATNAM,VISAKHAPATNAM,COED,JNTUV,ECE,86909.0,86909.0,163298.0,164793.0,138660.0,146994.0,173778.0,173778.0,172617.0,172617.0,86909.0,86909.0,128097.0,136590.0,158998.0,172052.0,999999.0,999999.0,43000.0
685,CEVP,CHAITANYA ENGINEERING COLLEGE,PVT,VISAKHAPATNAM,VISAKHAPATNAM,COED,JNTUV,EEE,999999.0,999999.0,156257.0,156257.0,999999.0,999999.0,172986.0,172986.0,127249.0,161080.0,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0,43000.0
686,CEVP,CHAITANYA ENGINEERING COLLEGE,PVT,VISAKHAPATNAM,VISAKHAPATNAM,COED,JNTUV,MEC,114670.0,114670.0,162597.0,168476.0,154202.0,154202.0,160095.0,167505.0,148228.0,148228.0,114670.0,140142.0,169254.0,172259.0,153954.0,153954.0,147715.0,147715.0,43000.0
687,DIET,DADI INSTT. OF ENGINEERING AND TECHNOLOGY,PVT,VISAKHAPATNAM,ANAKAPALLE,COED,JNTUV,CIV,120118.0,120118.0,166566.0,166998.0,152064.0,159590.0,162978.0,162978.0,158074.0,158074.0,138956.0,138956.0,136695.0,161691.0,175097.0,175097.0,999999.0,999999.0,47400.0
688,DIET,DADI INSTT. OF ENGINEERING AND TECHNOLOGY,PVT,VISAKHAPATNAM,ANAKAPALLE,COED,JNTUV,CSD,83010.0,83010.0,105392.0,105392.0,86060.0,107534.0,125360.0,125360.0,164289.0,164289.0,83010.0,90107.0,104138.0,104138.0,113696.0,134858.0,155664.0,162768.0,47400.0
689,DIET,DADI INSTT. OF ENGINEERING AND TECHNOLOGY,PVT,VISAKHAPATNAM,ANAKAPALLE,COED,JNTUV,CSE,62597.0,73844.0,174266.0,174266.0,177727.0,177727.0,157243.0,157243.0,175621.0,175621.0,73988.0,73988.0,84069.0,86116.0,154162.0,154162.0,123002.0,127616.0,47400.0
690,DIET,DADI INSTT. OF ENGINEERING AND TECHNOLOGY,PVT,VISAKHAPATNAM,ANAKAPALLE,COED,JNTUV,CSM,83139.0,83139.0,148924.0,158436.0,107593.0,107593.0,153235.0,153235.0,171053.0,175526.0,83139.0,83139.0,100717.0,104082.0,147908.0,152740.0,145805.0,147808.0,47400.0
691,DIET,DADI INSTT. OF ENGINEERING AND TECHNOLOGY,PVT,VISAKHAPATNAM,ANAKAPALLE,COED,JNTUV,ECE,53065.0,105558.0,100534.0,110360.0,98434.0,105558.0,123711.0,133170.0,143516.0,149890.0,90192.0,105558.0,101867.0,105558.0,128216.0,138399.0,173783.0,174058.0,47400.0
692,DIET,DADI INSTT. OF ENGINEERING AND TECHNOLOGY,PVT,VISAKHAPATNAM,ANAKAPALLE,COED,JNTUV,EEE,116015.0,116015.0,140357.0,140357.0,119915.0,119915.0,159396.0,160893.0,149889.0,149889.0,116015.0,116015.0,137878.0,143156.0,116015.0,116015.0,86263.0,86263.0,47400.0
693,DLBC,DR L BULLAYYA COLL EGE OF ENGINEERING,PVT,VISAKHAPATNAM,VISAKHAPATNAM,COED,AU,CIV,43106.0,120386.0,168860.0,168860.0,122728.0,126442.0,168556.0,168556.0,146012.0,171869.0,43106.0,120386.0,156816.0,170088.0,43106.0,120386.0,162668.0,162668.0,46700.0
694,DLBC,DR L BULLAYYA COLL EGE OF ENGINEERING,PVT,VISAKHAPATNAM,VISAKHAPATNAM,COED,AU,CSE,48264.0,48264.0,145144.0,150076.0,140148.0,151964.0,117517.0,117517.0,147717.0,166840.0,48264.0,48264.0,73252.0,73252.0,78201.0,78201.0,78313.0,102432.0,46700.0
695,DLBC,DR L BULLAYYA COLL EGE OF ENGINEERING,PVT,VISAKHAPATNAM,VISAKHAPATNAM,COED,AU,ECE,55044.0,60467.0,177733.0,177733.0,174299.0,174299.0,130300.0,130300.0,171722.0,171722.0,88559.0,97129.0,106654.0,108133.0,132596.0,132596.0,154645.0,111819.0,46700.0
696,DLBC,DR L BULLAYYA COLL EGE OF ENGINEERING,PVT,VISAKHAPATNAM,VISAKHAPATNAM,COED,AU,EEE,70184.0,70184.0,164268.0,169538.0,70184.0,167681.0,150487.0,156125.0,161098.0,161098.0,70184.0,70184.0,171390.0,171390.0,145603.0,145603.0,999999.0,999999.0,46700.0
697,GITS,GONNA INST OF INFO TECHNOLOGY SCIENCES,PVT,VISAKHAPATNAM,VISAKHAPATNAM,COED,JNTUV,CIV,154696.0,154696.0,177623.0,177623.0,154696.0,154696.0,154696.0,154696.0,154696.0,154696.0,154696.0,154696.0,154696.0,154696.0,154696.0,154696.0,999999.0,999999.0,46300.0
698,GITS,GONNA INST OF INFO TECHNOLOGY SCIENCES,PVT,VISAKHAPATNAM,VISAKHAPATNAM,COED,JNTUV,CSE,129279.0,129279.0,177049.0,177049.0,157735.0,157735.0,144790.0,170734.0,161737.0,161737.0,129279.0,168244.0,175530.0,175530.0,137855.0,167901.0,176221.0,176221.0,46300.0
699,GITS,GONNA INST OF INFO TECHNOLOGY SCIENCES,PVT,VISAKHAPATNAM,VISAKHAPATNAM,COED,JNTUV,ECE,93137.0,105299.0,169540.0,169540.0,157669.0,157669.0,171501.0,171501.0,93137.0,144856.0,93137.0,105299.0,132738.0,173303.0,155268.0,155268.0,999999.0,999999.0,46300.0
700,GITS,GONNA INST OF INFO TECHNOLOGY SCIENCES,PVT,VISAKHAPATNAM,VISAKHAPATNAM,COED,JNTUV,MEC,130465.0,130465.0,145610.0,145610.0,130465.0,130465.0,170749.0,170749.0,175536.0,175536.0,130465.0,130465.0,166686.0,166686.0,130465.0,154432.0,999999.0,999999.0,46300.0
701,GVPE,GAYATHRI VIDYA PARISHAD COLL. OF ENGINEERING,PVT,VISAKHAPATNAM,VISAKHAPATNAM,COED,AU,CHE,43148.0,43148.0,131432.0,155891.0,145477.0,145477.0,47011.0,53546.0,81142.0,81142.0,43148.0,43148.0,71063.0,81788.0,117319.0,117319.0,53842.0,74283.0,105000.0
702,GVPE,GAYATHRI VIDYA PARISHAD COLL. OF ENGINEERING,PVT,VISAKHAPATNAM,VISAKHAPATNAM,COED,AU,CIV,44897.0,46545.0,158803.0,158803.0,176123.0,176123.0,74356.0,125077.0,159760.0,159760.0,126739.0,126739.0,69789.0,69789.0,171915.0,171915.0,82228.0,80631.0,105000.0
703,GVPE,GAYATHRI VIDYA PARISHAD COLL. OF ENGINEERING,PVT,VISAKHAPATNAM,VISAKHAPATNAM,COED,AU,CSD,4230.0,4662.0,31810.0,31810.0,55359.0,55359.0,8518.0,8518.0,7469.0,8926.0,4230.0,4662.0,5560.0,6587.0,8655.0,10101.0,4936.0,5103.0,105000.0
704,GVPE,GAYATHRI VIDYA PARISHAD COLL. OF ENGINEERING,PVT,VISAKHAPATNAM,VISAKHAPATNAM,COED,AU,CSE,3838.0,4582.0,23703.0,24512.0,40092.0,40092.0,4601.0,4907.0,4143.0,4582.0,14935.0,14935.0,3838.0,4582.0,7580.0,7869.0,4693.0,3388.0,105000.0
705,GVPE,GAYATHRI VIDYA PARISHAD COLL. OF ENGINEERING,PVT,VISAKHAPATNAM,VISAKHAPATNAM,COED,AU,CSM,4079.0,4079.0,25727.0,25727.0,49958.0,49958.0,4561.0,4561.0,5733.0,6261.0,4079.0,4079.0,4625.0,4625.0,7159.0,7159.0,4698.0,3574.0,105000.0
706,GVPE,GAYATHRI VIDYA PARISHAD COLL. OF ENGINEERING,PVT,VISAKHAPATNAM,VISAKHAPATNAM,COED,AU,ECE,6787.0,7185.0,38015.0,63357.0,66815.0,66815.0,10076.0,10076.0,8712.0,13417.0,17284.0,17284.0,8398.0,8924.0,25539.0,42746.0,11835.0,20871.0,105000.0
707,GVPE,GAYATHRI VIDYA PARISHAD COLL. OF ENGINEERING,PVT,VISAKHAPATNAM,VISAKHAPATNAM,COED,AU,EEE,23074.0,23074.0,120142.0,141064.0,53522.0,150617.0,33320.0,71424.0,38320.0,56046.0,23074.0,31613.0,24089.0,26169.0,94134.0,94134.0,52891.0,26179.0,105000.0
708,GVPE,GAYATHRI VIDYA PARISHAD COLL. OF ENGINEERING,PVT,VISAKHAPATNAM,VISAKHAPATNAM,COED,AU,INF,6422.0,7250.0,48940.0,49921.0,140983.0,140983.0,9909.0,10136.0,10638.0,10638.0,6422.0,7250.0,12825.0,14097.0,24434.0,24434.0,9494.0,14632.0,105000.0
709,GVPE,GAYATHRI VIDYA PARISHAD COLL. OF ENGINEERING,PVT,VISAKHAPATNAM,VISAKHAPATNAM,COED,AU,MEC,27664.0,40326.0,171510.0,171510.0,117563.0,177661.0,40032.0,74314.0,91053.0,133090.0,27664.0,40326.0,38560.0,83151.0,87358.0,87358.0,56759.0,78796.0,105000.0
710,GVPE,GAYATHRI VIDYA PARISHAD COLL. OF ENGINEERING,PVT,VISAKHAPATNAM,VISAKHAPATNAM,COED,AU,MRB,38691.0,38691.0,151233.0,151233.0,174724.0,174724.0,63404.0,94116.0,74733.0,116119.0,59742.0,59742.0,69458.0,105334.0,75203.0,112273.0,80886.0,118152.0,105000.0
711,GVPT,G V P COLLEGE FOR DEGREE AND PG COURSES,PVT,VISAKHAPATNAM,VISAKHAPATNAM,COED,AU,CIV,39321.0,39321.0,177835.0,177835.0,145779.0,145779.0,138540.0,138540.0,163161.0,163418.0,39321.0,39321.0,132303.0,150291.0,156949.0,156949.0,166628.0,155098.0,92400.0
712,GVPT,G V P COLLEGE FOR DEGREE AND PG COURSES,PVT,VISAKHAPATNAM,VISAKHAPATNAM,COED,AU,CSE,42218.0,42218.0,161986.0,163855.0,166322.0,166322.0,49401.0,78848.0,73457.0,77403.0,87629.0,87629.0,54918.0,54918.0,114923.0,133042.0,63466.0,65271.0,92400.0
713,GVPT,G V P COLLEGE FOR DEGREE AND PG COURSES,PVT,VISAKHAPATNAM,VISAKHAPATNAM,COED,AU,CSM,23508.0,23508.0,168016.0,168016.0,112636.0,120295.0,80069.0,80069.0,81410.0,81410.0,23508.0,23508.0,50787.0,50787.0,74763.0,144275.0,44422.0,33533.0,92400.0
714,GVPT,G V P COLLEGE FOR DEGREE AND PG COURSES,PVT,VISAKHAPATNAM,VISAKHAPATNAM,COED,AU,ECE,23711.0,26618.0,177390.0,177390.0,162877.0,162877.0,83866.0,86259.0,97501.0,106441.0,88095.0,88095.0,62972.0,62972.0,85279.0,99560.0,68073.0,56111.0,92400.0
715,GVPT,G V P COLLEGE FOR DEGREE AND PG COURSES,PVT,VISAKHAPATNAM,VISAKHAPATNAM,COED,AU,MEC,81890.0,89661.0,175323.0,175323.0,81890.0,94780.0,140768.0,168130.0,118676.0,141059.0,81890.0,96877.0,92482.0,148236.0,132843.0,132843.0,120294.0,131241.0,92400.0
716,GVPW,GAYATHRI VIDYA PARISHAD COLL OF ENGG FOR WOMEN,PVT,VISAKHAPATNAM,VISAKHAPATNAM,GIRLS,AU,CSE,25199.0,25199.0,94558.0,94558.0,119749.0,119749.0,40469.0,40469.0,39921.0,39921.0,67319.0,67319.0,26506.0,26506.0,58215.0,58215.0,34954.0,34954.0,105000.0
717,GVPW,GAYATHRI VIDYA PARISHAD COLL OF ENGG FOR WOMEN,PVT,VISAKHAPATNAM,VISAKHAPATNAM,GIRLS,AU,CSM,26519.0,26519.0,114279.0,114279.0,111086.0,111086.0,51556.0,51556.0,43587.0,43587.0,43080.0,43080.0,31970.0,31970.0,159928.0,159928.0,35793.0,35793.0,105000.0
718,GVPW,GAYATHRI VIDYA PARISHAD COLL OF ENGG FOR WOMEN,PVT,VISAKHAPATNAM,VISAKHAPATNAM,GIRLS,AU,ECE,35367.0,35367.0,137513.0,137513.0,144035.0,144035.0,65511.0,65511.0,60239.0,60239.0,35367.0,35367.0,44319.0,44319.0,145579.0,145579.0,53032.0,53032.0,105000.0
719,GVPW,GAYATHRI VIDYA PARISHAD COLL OF ENGG FOR WOMEN,PVT,VISAKHAPATNAM,VISAKHAPATNAM,GIRLS,AU,EEE,59894.0,59894.0,163321.0,163321.0,88615.0,88615.0,126692.0,126692.0,91296.0,91296.0,999999.0,999999.0,76729.0,76729.0,83720.0,83720.0,86494.0,86494.0,105000.0
720,GVPW,GAYATHRI VIDYA PARISHAD COLL OF ENGG FOR WOMEN,PVT,VISAKHAPATNAM,VISAKHAPATNAM,GIRLS,AU,INF,37675.0,37675.0,118708.0,118708.0,122760.0,122760.0,57004.0,57004.0,94050.0,94050.0,46783.0,46783.0,46179.0,46179.0,132843.0,132843.0,43436.0,43436.0,105000.0
721,NSRE,N S RAJU INSTITUTE OF ENGG AND TECHNOLOGY,PVT,VISAKHAPATNAM,DAKAMARRI VILLAGE,COED,JNTUV,CSE,61538.0,73111.0,118694.0,126681.0,123385.0,133445.0,148434.0,170098.0,167096.0,167096.0,61538.0,73111.0,107782.0,123264.0,159076.0,159076.0,107317.0,82955.0,43000.0
722,NSRE,N S RAJU INSTITUTE OF ENGG AND TECHNOLOGY,PVT,VISAKHAPATNAM,DAKAMARRI VILLAGE,COED,JNTUV,CSM,70036.0,70036.0,144455.0,144455.0,134232.0,134232.0,176284.0,176284.0,128510.0,133288.0,87176.0,89601.0,123978.0,153190.0,139243.0,143449.0,119098.0,125171.0,43000.0
723,NSRE,N S RAJU INSTITUTE OF ENGG AND TECHNOLOGY,PVT,VISAKHAPATNAM,DAKAMARRI VILLAGE,COED,JNTUV,ECE,88251.0,88251.0,150178.0,169449.0,116744.0,169731.0,136073.0,175911.0,166653.0,170978.0,88251.0,172880.0,146218.0,174797.0,154478.0,154478.0,167155.0,98055.0,43000.0
724,NSRE,N S RAJU INSTITUTE OF ENGG AND TECHNOLOGY,PVT,VISAKHAPATNAM,DAKAMARRI VILLAGE,COED,JNTUV,EEE,999999.0,999999.0,59523.0,121958.0,999999.0,999999.0,172929.0,172929.0,999999.0,999999.0,121660.0,121660.0,111685.0,111685.0,999999.0,999999.0,999999.0,999999.0,43000.0
725,NSRE,N S RAJU INSTITUTE OF ENGG AND TECHNOLOGY,PVT,VISAKHAPATNAM,DAKAMARRI VILLAGE,COED,JNTUV,MEC,90748.0,90748.0,90748.0,90748.0,90748.0,90748.0,157969.0,157969.0,90748.0,90748.0,90748.0,90748.0,162466.0,162466.0,140659.0,140659.0,999999.0,999999.0,43000.0
726,NSRT,NADIMPALLI SATYANARAYANA RAJU INSTITUTE OF TECHNOLOGY,PVT,VISAKHAPATNAM,VISAKHAPATNAM,COED,JNTUV,CIV,97168.0,97168.0,110302.0,146360.0,158605.0,158605.0,171518.0,171518.0,135139.0,135139.0,97168.0,97168.0,106238.0,146174.0,141422.0,141422.0,173789.0,173789.0,43000.0
