SNO,INST_CODE,INST_NAME,TYPE,DISTRICT,PLACE,COED,AFFLIATED,BRANCH_CODE,OC_BOYS,OC_GIRLS,SC_BOYS,SC_GIRLS,ST_BOYS,ST_GIRLS,BCA_BOYS,BCA_GIRLS,BCB_BOYS,BCB_GIRLS,BCC_BOYS,BCC_GIRLS,BCD_BOYS,BCD_GIRLS,BCE_BOYS,BCE_GIRLS,OC_EWS_BOYS,OC_EWS_GIRLS,COLLEGE_FEE
198,CIET,CHALAPATHI INST OF ENGG AND TECHNOLOGY,PVT,GUNTUR,GUNTUR,COED,ANU,CIT,99912.0,109953.0,149734.0,149734,99912.0,109953.0,141435.0,141435,128583.0,133841,100575.0,109953.0,146849.0,146849,117137.0,117137,91548.0,121097.0,43000
199,CIET,CHALAPATHI INST OF ENGG AND TECHNOLOGY,PVT,GUNTUR,GUNTUR,COED,ANU,CSC,97258.0,97258.0,139063.0,140874,149685.0,149685.0,97258.0,115469,140517.0,140584,97258.0,97258.0,124470.0,124470,124552.0,124552,90894.0,100038.0,43000
200,CIET,CHALAPATHI INST OF ENGG AND TECHNOLOGY,PVT,GUNTUR,GUNTUR,COED,ANU,CSD,66790.0,69120.0,129922.0,143440,130235.0,146136.0,126887.0,126887,136911.0,136911,66790.0,69120.0,94275.0,94275,90326.0,106236,74241.0,79863.0,43000
201,CIET,CHALAPATHI INST OF ENGG AND TECHNOLOGY,PVT,GUNTUR,GUNTUR,COED,ANU,CSE,58731.0,61411.0,131464.0,131464,139400.0,139400.0,144536.0,148385,150846.0,150846,58731.0,76393.0,74832.0,74832,116802.0,126915,72851.0,68591.0,43000
202,CIET,CHALAPATHI INST OF ENGG AND TECHNOLOGY,PVT,GUNTUR,GUNTUR,COED,ANU,CSM,67451.0,74742.0,137596.0,137596,95147.0,95147.0,126591.0,132616,137020.0,137631,67451.0,74742.0,87693.0,104939,94591.0,94591,70996.0,78174.0,43000
203,CIET,CHALAPATHI INST OF ENGG AND TECHNOLOGY,PVT,GUNTUR,GUNTUR,COED,ANU,ECE,91847.0,132196.0,150886.0,150886,150369.0,150369.0,148835.0,148835,147758.0,147758,125132.0,135867.0,148763.0,148763,140951.0,140951,108265.0,107611.0,43000
204,CIET,CHALAPATHI INST OF ENGG AND TECHNOLOGY,PVT,GUNTUR,GUNTUR,COED,ANU,EEE,133913.0,133913.0,144345.0,144345,149072.0,149072.0,133913.0,133913,146259.0,146259,133913.0,133913.0,149707.0,149707,133913.0,133913,999999.0,999999.0,43000
205,CIPS,CHEBROLU HANUMAIAH INST. OF PHARM SCIENCES,PVT,GUNTUR,GUNTUR,COED,ANU,PHM,151745.0,151745.0,151758.0,151758,151766.0,151766.0,151745.0,151745,151775.0,151775,151745.0,151745.0,151745.0,151745,151745.0,151745,999999.0,999999.0,59600
206,CITY,CHALAPATHI INST OF TECHNOLOGY,PVT,GUNTUR,GUNTUR,COED,JNTUK,AIM,93372.0,93372.0,151591.0,151591,93372.0,100484.0,128584.0,134984,147566.0,147566,142605.0,142605.0,110863.0,145947,139162.0,139162,98114.0,96634.0,43000
207,CITY,CHALAPATHI INST OF TECHNOLOGY,PVT,GUNTUR,GUNTUR,COED,JNTUK,CAI,128932.0,146982.0,135996.0,147373,131869.0,148041.0,137458.0,148483,144381.0,149698,128932.0,146982.0,143720.0,147530,146461.0,146982,130640.0,124639.0,43000
208,CITY,CHALAPATHI INST OF TECHNOLOGY,PVT,GUNTUR,GUNTUR,COED,JNTUK,CSC,119759.0,119759.0,149935.0,149935,133564.0,133564.0,140769.0,140769,133358.0,144447,119759.0,119759.0,148745.0,148745,140703.0,147156,136813.0,132307.0,43000
209,CITY,CHALAPATHI INST OF TECHNOLOGY,PVT,GUNTUR,GUNTUR,COED,JNTUK,CSD,140478.0,140478.0,148847.0,151772,140478.0,140478.0,148554.0,148554,149369.0,149369,140478.0,140478.0,140478.0,140478,140478.0,140478,117887.0,133228.0,43000
210,CITY,CHALAPATHI INST OF TECHNOLOGY,PVT,GUNTUR,GUNTUR,COED,JNTUK,CSE,67112.0,96559.0,139788.0,140268,145667.0,145667.0,124042.0,148589,146627.0,147316,114810.0,114810.0,109635.0,118960,115744.0,135406,83308.0,93962.0,43000
211,CITY,CHALAPATHI INST OF TECHNOLOGY,PVT,GUNTUR,GUNTUR,COED,JNTUK,ECE,134168.0,135333.0,142306.0,151457,148306.0,148306.0,145357.0,145357,148910.0,148910,134168.0,139555.0,148708.0,148708,143404.0,149775,134014.0,126976.0,43000
212,CLPT,CHALAPATHI INSTITUTE OF PHARMACEUTICAL SCI.,PVT,GUNTUR,GUNTUR,COED,ANU,PHD,23756.0,23756.0,23756.0,23756,23756.0,23756.0,23756.0,23756,23756.0,23756,23756.0,23756.0,23756.0,23756,23756.0,23756,999999.0,999999.0,65000
213,CLPT,CHALAPATHI INSTITUTE OF PHARMACEUTICAL SCI.,PVT,GUNTUR,GUNTUR,COED,ANU,PHM,110114.0,110114.0,110114.0,110114,110114.0,110114.0,110114.0,110114,110114.0,110114,110114.0,110114.0,110114.0,110114,110114.0,110114,999999.0,999999.0,77500
214,ESWR,ESWAR COLLEGE OF ENGINEERING,PVT,GUNTUR,NARSARAOPET,COED,JNTUK,AUT,106253.0,106253.0,106253.0,106253,106253.0,106253.0,106253.0,106253,106253.0,106253,106253.0,106253.0,106253.0,106253,106253.0,106253,999999.0,999999.0,43000
215,ESWR,ESWAR COLLEGE OF ENGINEERING,PVT,GUNTUR,NARSARAOPET,COED,JNTUK,CAI,129026.0,129026.0,151111.0,151111,146873.0,146873.0,129026.0,129026,129026.0,134597,129026.0,129026.0,136799.0,148272,129026.0,129026,151129.0,142875.0,43000
216,ESWR,ESWAR COLLEGE OF ENGINEERING,PVT,GUNTUR,NARSARAOPET,COED,JNTUK,CIV,137716.0,137716.0,137716.0,137716,137716.0,137716.0,137716.0,137716,137716.0,137716,137716.0,137716.0,137716.0,137716,137716.0,137716,999999.0,999999.0,43000
217,ESWR,ESWAR COLLEGE OF ENGINEERING,PVT,GUNTUR,NARSARAOPET,COED,JNTUK,CSE,119701.0,119701.0,141593.0,151746,128140.0,128140.0,150229.0,150229,143292.0,143292,145938.0,145938.0,148940.0,148940,119701.0,119701,150595.0,129969.0,43000
218,ESWR,ESWAR COLLEGE OF ENGINEERING,PVT,GUNTUR,NARSARAOPET,COED,JNTUK,CSG,142068.0,142068.0,142068.0,142068,142068.0,142068.0,142068.0,142068,142068.0,142068,142068.0,142068.0,142068.0,142068,142068.0,142068,999999.0,999999.0,43000
219,ESWR,ESWAR COLLEGE OF ENGINEERING,PVT,GUNTUR,NARSARAOPET,COED,JNTUK,CSM,146112.0,146112.0,146112.0,146112,149431.0,149431.0,146112.0,146112,146112.0,146112,146112.0,146112.0,146112.0,146112,146112.0,146112,141956.0,141956.0,43000
220,ESWR,ESWAR COLLEGE OF ENGINEERING,PVT,GUNTUR,NARSARAOPET,COED,JNTUK,ECE,144772.0,144772.0,144772.0,144772,144772.0,144772.0,144772.0,144772,144772.0,144772,144772.0,144772.0,144772.0,144772,144772.0,144772,999999.0,999999.0,43000
221,GECG,GUNTUR ENGINEERING COLLEGE,PVT,GUNTUR,GUNTUR,COED,JNTUK,CSD,76022.0,76022.0,137616.0,151208,150841.0,150841.0,140789.0,147453,130195.0,130195,147023.0,147023.0,94349.0,137934,117533.0,117533,90774.0,106835.0,43000
222,GECG,GUNTUR ENGINEERING COLLEGE,PVT,GUNTUR,GUNTUR,COED,JNTUK,CSE,102996.0,102996.0,128707.0,132609,134312.0,135432.0,146342.0,146342,143460.0,143460,102996.0,146554.0,106485.0,106485,111849.0,114140,89098.0,90835.0,43000
223,GECG,GUNTUR ENGINEERING COLLEGE,PVT,GUNTUR,GUNTUR,COED,JNTUK,CSM,62974.0,77555.0,146110.0,146110,90295.0,90295.0,128679.0,138827,136089.0,150258,62974.0,77555.0,150537.0,150537,141779.0,141779,91874.0,105444.0,43000
224,GECG,GUNTUR ENGINEERING COLLEGE,PVT,GUNTUR,GUNTUR,COED,JNTUK,ECE,103233.0,111884.0,125191.0,125191,113982.0,135665.0,120052.0,120052,148258.0,148258,103233.0,111884.0,135810.0,148563,123462.0,123462,112977.0,117260.0,43000
225,GVRS,G V R AND S COLLEGE OF ENGG. AND TECHNOLOGY,PVT,GUNTUR,GUNTUR,COED,JNTUK,AID,149115.0,149115.0,149115.0,149115,149115.0,149115.0,149115.0,149115,149115.0,149115,149115.0,149115.0,149115.0,149115,149115.0,149115,999999.0,999999.0,43000
226,GVRS,G V R AND S COLLEGE OF ENGG. AND TECHNOLOGY,PVT,GUNTUR,GUNTUR,COED,JNTUK,CSE,106815.0,110835.0,151608.0,151608,149965.0,149965.0,143400.0,143400,137910.0,147703,106815.0,110835.0,141106.0,141321,106815.0,110835,140815.0,119446.0,43000
227,GVRS,G V R AND S COLLEGE OF ENGG. AND TECHNOLOGY,PVT,GUNTUR,GUNTUR,COED,JNTUK,CSM,151745.0,151745.0,151745.0,151745,151766.0,151766.0,151745.0,151745,151745.0,151745,151745.0,151745.0,151745.0,151745,151745.0,151745,140572.0,140572.0,43000
228,GVRS,G V R AND S COLLEGE OF ENGG. AND TECHNOLOGY,PVT,GUNTUR,GUNTUR,COED,JNTUK,ECE,143379.0,143379.0,143379.0,143379,143379.0,143379.0,143379.0,143379,143379.0,143379,143379.0,143379.0,143379.0,143379,143379.0,143379,999999.0,999999.0,43000
229,HICP,HINDU COLLEGE OF PHARMACY,PVT,GUNTUR,GUNTUR,COED,ANU,PHD,140808.0,140808.0,140808.0,140808,140808.0,140808.0,140808.0,140808,140808.0,140808,140808.0,140808.0,140808.0,140808,140808.0,140808,999999.0,999999.0,65000
230,HICP,HINDU COLLEGE OF PHARMACY,PVT,GUNTUR,GUNTUR,COED,ANU,PHM,143903.0,143903.0,143903.0,143903,143903.0,143903.0,143903.0,143903,143903.0,143903,143903.0,143903.0,143903.0,143903,143903.0,143903,999999.0,999999.0,53500
231,HIND,HINDU COLLEGE OF ENGINEERING AND TECHNOLOGY,PVT,GUNTUR,GUNTUR,COED,JNTUK,AIM,126467.0,149124.0,142440.0,149124,126467.0,149124.0,126467.0,149124,126467.0,149124,126467.0,149124.0,126467.0,149124,126467.0,149124,123704.0,123704.0,43000
232,HIND,HINDU COLLEGE OF ENGINEERING AND TECHNOLOGY,PVT,GUNTUR,GUNTUR,COED,JNTUK,CSE,131235.0,131235.0,142437.0,144290,131235.0,131235.0,131235.0,131235,138423.0,138423,131235.0,131235.0,142221.0,142221,131235.0,131235,149919.0,126126.0,43000
233,HIND,HINDU COLLEGE OF ENGINEERING AND TECHNOLOGY,PVT,GUNTUR,GUNTUR,COED,JNTUK,ECE,131427.0,131427.0,131427.0,131427,131427.0,131427.0,131427.0,131427,131427.0,131427,131427.0,131427.0,131427.0,131427,131427.0,131427,999999.0,999999.0,43000
234,JNTN,JNTUK COLLEGE OF ENGINEERING NARSARAOPETA,UNIV,GUNTUR,NARSARAOPET,COED,JNTUK,CIV,60680.0,104550.0,128771.0,128771,139894.0,139894.0,134083.0,142881,60680.0,104550,60680.0,104550.0,132947.0,132947,134602.0,134602,136199.0,137220.0,10000
235,JNTN,JNTUK COLLEGE OF ENGINEERING NARSARAOPETA,UNIV,GUNTUR,NARSARAOPET,COED,JNTUK,CSE,18889.0,18889.0,40129.0,42722,37643.0,48543.0,38678.0,38678,29726.0,29726,18889.0,18889.0,26872.0,28664,29776.0,29776,22584.0,10895.0,10000
236,JNTN,JNTUK COLLEGE OF ENGINEERING NARSARAOPETA,UNIV,GUNTUR,NARSARAOPET,COED,JNTUK,ECE,28248.0,30297.0,86538.0,94270,59527.0,59527.0,36250.0,36250,34504.0,90000,45692.0,45692.0,45461.0,45800,33797.0,59056,39737.0,49680.0,10000
237,JNTN,JNTUK COLLEGE OF ENGINEERING NARSARAOPETA,UNIV,GUNTUR,NARSARAOPET,COED,JNTUK,EEE,49031.0,49031.0,151736.0,151736,92460.0,102648.0,137348.0,137348,114179.0,114179,104361.0,104361.0,93616.0,106902,144860.0,144860,123235.0,123235.0,10000
238,JNTN,JNTUK COLLEGE OF ENGINEERING NARSARAOPETA,UNIV,GUNTUR,NARSARAOPET,COED,JNTUK,MEC,84261.0,122460.0,139709.0,149678,112898.0,122460.0,98519.0,122460,131499.0,144965,84261.0,146451.0,141159.0,141159,120260.0,122460,99770.0,99770.0,10000
239,KECW,KRISHNAVENI ENGG COLLEGE FOR WOMEN,PVT,GUNTUR,NARSARAOPET,GIRLS,JNTUK,CSE,114726.0,114726.0,148419.0,148419,127197.0,127197.0,126760.0,126760,114726.0,114726,999999.0,999999.0,130431.0,130431,114726.0,114726,147728.0,147728.0,43000
240,KHIT,KALLAM HARANADH REDDY INST OF TECH,PVT,GUNTUR,GUNTUR,COED,JNTUK,CAD,72319.0,77849.0,144696.0,146914,143727.0,148935.0,126236.0,126236,129189.0,129189,120833.0,120833.0,142006.0,142006,87083.0,87083,84289.0,85792.0,47300
241,KHIT,KALLAM HARANADH REDDY INST OF TECH,PVT,GUNTUR,GUNTUR,COED,JNTUK,CIV,125133.0,125133.0,138245.0,138634,125133.0,142024.0,130641.0,136743,150226.0,150226,125133.0,125133.0,150635.0,150635,145451.0,145451,999999.0,999999.0,47300
242,KHIT,KALLAM HARANADH REDDY INST OF TECH,PVT,GUNTUR,GUNTUR,COED,JNTUK,CSD,60028.0,60028.0,130554.0,140149,133657.0,140201.0,120952.0,120952,102609.0,102609,60028.0,60028.0,85398.0,85398,86302.0,86302,70038.0,66973.0,47300
243,KHIT,KALLAM HARANADH REDDY INST OF TECH,PVT,GUNTUR,GUNTUR,COED,JNTUK,CSE,48020.0,77272.0,107893.0,113504,141830.0,141830.0,105218.0,112311,86454.0,91348,69613.0,77272.0,76491.0,77272,74329.0,78810,52178.0,53372.0,47300
244,KHIT,KALLAM HARANADH REDDY INST OF TECH,PVT,GUNTUR,GUNTUR,COED,JNTUK,CSM,58955.0,82325.0,133473.0,149846,132689.0,141584.0,107867.0,112737,113522.0,148340,115376.0,115376.0,100940.0,106734,97399.0,97399,73283.0,73991.0,47300
245,KHIT,KALLAM HARANADH REDDY INST OF TECH,PVT,GUNTUR,GUNTUR,COED,JNTUK,ECE,96190.0,96190.0,144152.0,144152,147828.0,149508.0,148613.0,148613,133795.0,141427,119035.0,119035.0,127644.0,127644,120843.0,120843,85538.0,90531.0,47300
246,KHIT,KALLAM HARANADH REDDY INST OF TECH,PVT,GUNTUR,GUNTUR,COED,JNTUK,EEE,121272.0,121272.0,150727.0,150727,121272.0,121272.0,143055.0,143055,121272.0,121272,121272.0,121272.0,121272.0,141982,121272.0,121272,133569.0,137836.0,47300
247,KHIT,KALLAM HARANADH REDDY INST OF TECH,PVT,GUNTUR,GUNTUR,COED,JNTUK,INF,60454.0,60454.0,118234.0,146707,60454.0,133829.0,122142.0,122142,119013.0,119013,60454.0,60454.0,95676.0,100046,105885.0,105885,68655.0,69332.0,47300
248,KHIT,KALLAM HARANADH REDDY INST OF TECH,PVT,GUNTUR,GUNTUR,COED,JNTUK,MEC,110088.0,110088.0,144978.0,147234,148212.0,148212.0,143607.0,143607,134389.0,144507,110088.0,110088.0,138567.0,138567,110088.0,110088,139410.0,139410.0,47300
249,KITS,KKR AND KSR INST OF TECHNOLOGY AND SCI,PVT,GUNTUR,GUNTUR,COED,JNTUK,CAI,30273.0,30273.0,95207.0,95207,131165.0,139934.0,52680.0,57102,56953.0,56953,30273.0,30273.0,51648.0,51956,53364.0,53364,33086.0,32833.0,43000
250,KITS,KKR AND KSR INST OF TECHNOLOGY AND SCI,PVT,GUNTUR,GUNTUR,COED,JNTUK,CSD,27815.0,28981.0,92858.0,93652,126556.0,126556.0,51239.0,55349,52345.0,53561,70306.0,70306.0,47962.0,47962,41616.0,48877,29871.0,29540.0,43000
251,KITS,KKR AND KSR INST OF TECHNOLOGY AND SCI,PVT,GUNTUR,GUNTUR,COED,JNTUK,CSE,24281.0,24281.0,62471.0,62471,102459.0,102459.0,43478.0,43478,38238.0,38238,34180.0,34180.0,39655.0,40509,28386.0,28386,25751.0,25722.0,43000
252,KITS,KKR AND KSR INST OF TECHNOLOGY AND SCI,PVT,GUNTUR,GUNTUR,COED,JNTUK,CSM,23266.0,23266.0,73642.0,85390,141272.0,149715.0,38768.0,50743,46321.0,46321,23266.0,23266.0,39286.0,39286,36219.0,44786,26454.0,26802.0,43000
253,KITS,KKR AND KSR INST OF TECHNOLOGY AND SCI,PVT,GUNTUR,GUNTUR,COED,JNTUK,ECE,39325.0,50361.0,95424.0,104649,147268.0,149691.0,71744.0,71744,65896.0,65896,65313.0,65313.0,59132.0,59132,59510.0,63453,42107.0,41389.0,43000
254,KITS,KKR AND KSR INST OF TECHNOLOGY AND SCI,PVT,GUNTUR,GUNTUR,COED,JNTUK,EEE,99161.0,104993.0,139865.0,140289,144674.0,144674.0,115232.0,128832,123177.0,137504,99161.0,104993.0,113589.0,140547,135766.0,135766,110828.0,118797.0,43000
255,KITS,KKR AND KSR INST OF TECHNOLOGY AND SCI,PVT,GUNTUR,GUNTUR,COED,JNTUK,INF,33640.0,33640.0,127135.0,127135,140308.0,140308.0,59272.0,60602,63163.0,63163,33781.0,51826.0,51047.0,53229,59266.0,59266,36756.0,37049.0,43000
256,LOYL,LOYOLA INSTITUTE OF TECHNOLOGY AND MGMT,PVT,GUNTUR,SATTENAPALLY,COED,JNTUK,CSD,146632.0,146632.0,150946.0,150946,146632.0,146632.0,146632.0,146632,146632.0,146632,146632.0,146632.0,146632.0,146632,146632.0,146632,116204.0,116204.0,43000
257,LOYL,LOYOLA INSTITUTE OF TECHNOLOGY AND MGMT,PVT,GUNTUR,SATTENAPALLY,COED,JNTUK,CSE,140307.0,140307.0,149550.0,149550,151319.0,151319.0,140307.0,144739,147133.0,149740,140307.0,140307.0,140307.0,140307,140307.0,140307,138523.0,129693.0,43000
258,LOYL,LOYOLA INSTITUTE OF TECHNOLOGY AND MGMT,PVT,GUNTUR,SATTENAPALLY,COED,JNTUK,CSM,107772.0,107772.0,142903.0,142903,137840.0,137840.0,148450.0,148450,107772.0,107772,107772.0,107772.0,107772.0,107772,107772.0,107772,999999.0,999999.0,43000
259,LOYL,LOYOLA INSTITUTE OF TECHNOLOGY AND MGMT,PVT,GUNTUR,SATTENAPALLY,COED,JNTUK,ECE,106396.0,106396.0,118696.0,118696,148158.0,148158.0,106396.0,106396,145635.0,145635,106396.0,106396.0,124485.0,124485,106396.0,106396,999999.0,999999.0,43000
260,MLEW,MALINENI LAKSHMAIAH WOMENS ENGG. COLLEGE,PVT,GUNTUR,GUNTUR,GIRLS,JNTUK,AID,85282.0,85282.0,141647.0,141647,88392.0,88392.0,142875.0,142875,143008.0,143008,999999.0,999999.0,117973.0,117973,125386.0,125386,86203.0,86203.0,43000
261,MLEW,MALINENI LAKSHMAIAH WOMENS ENGG. COLLEGE,PVT,GUNTUR,GUNTUR,GIRLS,JNTUK,CSD,82838.0,82838.0,136085.0,136085,98049.0,98049.0,124939.0,124939,146471.0,146471,119599.0,119599.0,105083.0,105083,121662.0,121662,98988.0,98988.0,43000
262,MLEW,MALINENI LAKSHMAIAH WOMENS ENGG. COLLEGE,PVT,GUNTUR,GUNTUR,GIRLS,JNTUK,CSE,58882.0,58882.0,132644.0,132644,137096.0,137096.0,102245.0,102245,119781.0,119781,74350.0,74350.0,76608.0,76608,84185.0,84185,64745.0,64745.0,43000
263,MLEW,MALINENI LAKSHMAIAH WOMENS ENGG. COLLEGE,PVT,GUNTUR,GUNTUR,GIRLS,JNTUK,CSM,69405.0,69405.0,140008.0,140008,69405.0,69405.0,95814.0,95814,144396.0,144396,93586.0,93586.0,98233.0,98233,99450.0,99450,76563.0,76563.0,43000
264,MLEW,MALINENI LAKSHMAIAH WOMENS ENGG. COLLEGE,PVT,GUNTUR,GUNTUR,GIRLS,JNTUK,ECE,103890.0,103890.0,150345.0,150345,122295.0,122295.0,144608.0,144608,149509.0,149509,999999.0,999999.0,130904.0,130904,150272.0,150272,113862.0,113862.0,43000
265,MLEW,MALINENI LAKSHMAIAH WOMENS ENGG. COLLEGE,PVT,GUNTUR,GUNTUR,GIRLS,JNTUK,INF,87090.0,87090.0,150583.0,150583,151189.0,151189.0,133905.0,133905,147175.0,147175,142191.0,142191.0,130420.0,130420,99356.0,99356,99680.0,99680.0,43000
266,MPLG,SRI MITTAPALLI COLLEGE OF ENGINEERING,PVT,GUNTUR,GUNTUR,COED,JNTUK,CAI,149328.0,149328.0,149328.0,149328,150556.0,150556.0,150676.0,150676,149644.0,150110,149328.0,149328.0,150321.0,150321,150112.0,150112,150400.0,143877.0,43000
267,MPLG,SRI MITTAPALLI COLLEGE OF ENGINEERING,PVT,GUNTUR,GUNTUR,COED,JNTUK,CSD,125618.0,125618.0,147313.0,151647,125618.0,125618.0,147618.0,147618,147291.0,147291,125618.0,125618.0,127122.0,146612,150830.0,150830,142899.0,142899.0,43000
268,MPLG,SRI MITTAPALLI COLLEGE OF ENGINEERING,PVT,GUNTUR,GUNTUR,COED,JNTUK,CSE,134137.0,134137.0,150746.0,151649,146042.0,146042.0,145886.0,148197,140519.0,145055,134137.0,134137.0,150853.0,150853,134137.0,146564,150014.0,134003.0,43000
269,MPLG,SRI MITTAPALLI COLLEGE OF ENGINEERING,PVT,GUNTUR,GUNTUR,COED,JNTUK,ECE,109937.0,109937.0,151062.0,151062,109937.0,109937.0,145714.0,145714,109937.0,109937,109937.0,109937.0,109937.0,109937,117609.0,117609,141224.0,141224.0,43000
270,MPLG,SRI MITTAPALLI COLLEGE OF ENGINEERING,PVT,GUNTUR,GUNTUR,COED,JNTUK,INF,139313.0,139313.0,139313.0,148827,139313.0,139313.0,150661.0,150661,139313.0,139313,139313.0,139313.0,139313.0,139313,139313.0,139313,142572.0,142572.0,43000
271,MPLW,SRI MITTAPALLI INST OF TECHNOLOGY FOR WOMEN,PVT,GUNTUR,GUNTUR,GIRLS,JNTUK,CSE,110657.0,110657.0,150064.0,150064,145921.0,145921.0,144791.0,144791,142737.0,142737,999999.0,999999.0,110657.0,110657,148968.0,148968,150105.0,150105.0,45760
272,NEWS,NEWTONS INST OF SCI AND TECH,PVT,GUNTUR,MACHERLA,COED,JNTUK,CSE,145246.0,147748.0,151644.0,151644,145246.0,147748.0,150269.0,150269,145246.0,147748,145246.0,150920.0,150422.0,150422,145246.0,147748,999999.0,999999.0,43000
273,NEWS,NEWTONS INST OF SCI AND TECH,PVT,GUNTUR,MACHERLA,COED,JNTUK,ECE,151045.0,151045.0,151581.0,151581,151045.0,151045.0,151045.0,151045,151045.0,151045,151045.0,151045.0,151045.0,151045,151045.0,151045,999999.0,999999.0,43000
274,NEWT,NEWTON INSTITUTE OF ENGINEERING,PVT,GUNTUR,MACHERLA,COED,JNTUK,CSE,138629.0,141240.0,151179.0,151179,147547.0,150411.0,148901.0,148901,150710.0,150710,139485.0,141240.0,151036.0,151036,149030.0,150322,148816.0,149683.0,43000
275,NEWT,NEWTON INSTITUTE OF ENGINEERING,PVT,GUNTUR,MACHERLA,COED,JNTUK,CSM,148694.0,148694.0,148694.0,148694,148694.0,148694.0,148694.0,148694,148694.0,148694,148694.0,148694.0,148694.0,148694,148694.0,148694,999999.0,999999.0,43000
276,NEWT,NEWTON INSTITUTE OF ENGINEERING,PVT,GUNTUR,MACHERLA,COED,JNTUK,ECE,136881.0,141360.0,148319.0,150833,150460.0,151613.0,147108.0,147108,147050.0,147147,136881.0,141360.0,139621.0,141360,148342.0,148342,999999.0,999999.0,43000
277,NEWT,NEWTON INSTITUTE OF ENGINEERING,PVT,GUNTUR,MACHERLA,COED,JNTUK,EEE,65694.0,65694.0,65694.0,65694,65694.0,65694.0,65694.0,65694,65694.0,65694,65694.0,65694.0,65694.0,65694,65694.0,65694,999999.0,999999.0,43000
278,NRIT,NRI INSTT OF TECHNOLOGY,PVT,GUNTUR,GUNTUR,COED,JNTUK,AIM,125057.0,125057.0,134618.0,135303,130434.0,130434.0,129529.0,129529,143996.0,143996,125057.0,125057.0,125057.0,129918,125057.0,125057,92738.0,127296.0,43000
279,NRIT,NRI INSTT OF TECHNOLOGY,PVT,GUNTUR,GUNTUR,COED,JNTUK,CIV,136654.0,136654.0,136654.0,136654,136654.0,136654.0,136654.0,136654,136654.0,136654,136654.0,136654.0,136654.0,136654,136654.0,136654,999999.0,999999.0,43000
280,NRIT,NRI INSTT OF TECHNOLOGY,PVT,GUNTUR,GUNTUR,COED,JNTUK,CSD,88573.0,88573.0,148843.0,148843,149693.0,149693.0,135028.0,150617,148059.0,149880,88573.0,88573.0,149203.0,149203,129099.0,146398,114223.0,101407.0,43000
281,NRIT,NRI INSTT OF TECHNOLOGY,PVT,GUNTUR,GUNTUR,COED,JNTUK,CSE,70850.0,70850.0,127402.0,134419,143610.0,143610.0,121322.0,121322,147795.0,147795,70850.0,88794.0,98328.0,109614,89276.0,93527,94484.0,119904.0,43000
282,NRIT,NRI INSTT OF TECHNOLOGY,PVT,GUNTUR,GUNTUR,COED,JNTUK,ECE,94899.0,94899.0,151524.0,151524,151686.0,151686.0,148329.0,148329,149208.0,149208,118917.0,118917.0,126076.0,148894,119907.0,136942,107963.0,126427.0,43000
283,NRIT,NRI INSTT OF TECHNOLOGY,PVT,GUNTUR,GUNTUR,COED,JNTUK,EVT,117519.0,140533.0,150932.0,150932,117519.0,143222.0,137650.0,141933,150994.0,150994,117519.0,140533.0,146523.0,146523,132127.0,140533,133862.0,148700.0,43000
284,NRIT,NRI INSTT OF TECHNOLOGY,PVT,GUNTUR,GUNTUR,COED,JNTUK,INF,80073.0,80073.0,146949.0,147222,149148.0,149148.0,137904.0,137904,150121.0,150121,112960.0,112960.0,108247.0,108247,123601.0,123601,94538.0,115537.0,43000
285,NRML,NIRMALA COLL. OF PHARM,PVT,GUNTUR,MANGALAGIRI,COED,ANU,PHD,151745.0,151745.0,151758.0,151758,151766.0,151766.0,151745.0,151745,151775.0,151775,151745.0,151745.0,151745.0,151745,151745.0,151745,999999.0,999999.0,56200
286,NRML,NIRMALA COLL. OF PHARM,PVT,GUNTUR,MANGALAGIRI,COED,ANU,PHM,151745.0,151745.0,151758.0,151758,151766.0,151766.0,151745.0,151745,151775.0,151775,151745.0,151745.0,151745.0,151745,151745.0,151745,999999.0,999999.0,51700
287,NSPE,NARSARAOPETA ENGINEERING COLLEGE,PVT,GUNTUR,NARSARAOPET,COED,JNTUK,AIM,61099.0,61099.0,125040.0,125040,136200.0,136200.0,102693.0,111048,104079.0,104079,61099.0,61099.0,66709.0,81856,78292.0,78292,74232.0,75058.0,66440
288,NSPE,NARSARAOPETA ENGINEERING COLLEGE,PVT,GUNTUR,NARSARAOPET,COED,JNTUK,CAI,64402.0,78962.0,133887.0,139722,137311.0,140148.0,105632.0,123854,126565.0,126565,102051.0,102051.0,120003.0,120003,88657.0,100286,75542.0,73743.0,66440
289,NSPE,NARSARAOPETA ENGINEERING COLLEGE,PVT,GUNTUR,NARSARAOPET,COED,JNTUK,CIV,143319.0,143319.0,143319.0,143319,145335.0,145335.0,148729.0,148729,143319.0,143319,143319.0,143319.0,143319.0,143319,143319.0,143319,999999.0,999999.0,66440
290,NSPE,NARSARAOPETA ENGINEERING COLLEGE,PVT,GUNTUR,NARSARAOPET,COED,JNTUK,CSC,82542.0,82542.0,136909.0,138331,135119.0,146433.0,117146.0,117146,111892.0,111892,82542.0,82542.0,97021.0,108606,87133.0,101475,77794.0,75679.0,66440
291,NSPE,NARSARAOPETA ENGINEERING COLLEGE,PVT,GUNTUR,NARSARAOPET,COED,JNTUK,CSD,50776.0,52952.0,113541.0,130296,116841.0,135808.0,95505.0,133789,132496.0,132496,50776.0,52952.0,120459.0,128898,76180.0,76180,58158.0,61858.0,66440
