INST_CODE,INST_NAME,BRANCH_CODE,DISTRICT,COED,AFFLIATED,COLLEGE_FEE,CUTOFF,CATEGORY,GENDER,YEAR
JNTV,JNTUK COLLEGE OF ENGINEERING VIZIANAGARAM,CSE,VIZIANAGARAM,COED,JNTUV,10000,10901.0,BCD,GIRLS,2023
JNTV,JNTUK COLLEGE OF ENGINEERING VIZIANAGARAM,ECE,VIZIANAGARAM,COED,JNTUV,10000,16648.0,BCD,GIRLS,2023
JNTV,JNTUK COLLEGE OF ENGINEERING VIZIANAGARAM,EEE,VIZIANAGARAM,COED,JNTUV,10000,45348.0,BCD,GIRLS,2023
JNTV,JNTUK COLLEGE OF ENGINEERING VIZIANAGARAM,INF,VIZIANAGARAM,COED,JNTUV,10000,24908.0,BCD,GIRLS,2023
JNTV,JNTUK COLLEGE OF ENGINEERING VIZIANAGARAM,MEC,VIZIANAGARAM,COED,JNTUV,10000,56332.0,BCD,GIRLS,2023
JNTV,JNTUK COLLEGE OF ENGINEERING VIZIANAGARAM,MET,VIZIANAGARAM,COED,JNTUV,10000,151745.0,BCD,GIRLS,2023
LIET,LENDI INST OF ENGG AND TECHNOLOGY,CIT,VIZIANAGARAM,COED,JNTUV,43000,151745.0,BCD,GIRLS,2023
LIET,LENDI INST OF ENGG AND TECHNOLOGY,CSE,VIZIANAGARAM,COED,JNTUV,43000,29945.0,BCD,GIRLS,2023
LIET,LENDI INST OF ENGG AND TECHNOLOGY,CSM,VIZIANAGARAM,COED,JNTUV,43000,34123.0,BCD,GIRLS,2023
LIET,LENDI INST OF ENGG AND TECHNOLOGY,CSS,VIZIANAGARAM,COED,JNTUV,43000,42888.0,BCD,GIRLS,2023
LIET,LENDI INST OF ENGG AND TECHNOLOGY,ECE,VIZIANAGARAM,COED,JNTUV,43000,46011.0,BCD,GIRLS,2023
LIET,LENDI INST OF ENGG AND TECHNOLOGY,EEE,VIZIANAGARAM,COED,JNTUV,43000,107271.0,BCD,GIRLS,2023
LIET,LENDI INST OF ENGG AND TECHNOLOGY,MEC,VIZIANAGARAM,COED,JNTUV,43000,141156.0,BCD,GIRLS,2023
MHRJ,MAHARAJAHS COLLEGE PHARMACY,PHM,VIZIANAGARAM,COED,AU,63600,127318.0,BCD,GIRLS,2023
MRCL,MIRACLE EDNL SOC GROUP OF INSTNS,AID,VIZIANAGARAM,COED,JNTUV,43000,130956.0,BCD,GIRLS,2023
MRCL,MIRACLE EDNL SOC GROUP OF INSTNS,CSE,VIZIANAGARAM,COED,JNTUV,43000,100912.0,BCD,GIRLS,2023
MRCL,MIRACLE EDNL SOC GROUP OF INSTNS,ECE,VIZIANAGARAM,COED,JNTUV,43000,147836.0,BCD,GIRLS,2023
MRCL,MIRACLE EDNL SOC GROUP OF INSTNS,EEE,VIZIANAGARAM,COED,JNTUV,43000,151745.0,BCD,GIRLS,2023
MRCL,MIRACLE EDNL SOC GROUP OF INSTNS,MEC,VIZIANAGARAM,COED,JNTUV,43000,151745.0,BCD,GIRLS,2023
MVRG,M V G R COLLEGE OF ENGINEERNG,CHE,VIZIANAGARAM,COED,JNTUV,74470,107387.0,BCD,GIRLS,2023
MVRG,M V G R COLLEGE OF ENGINEERNG,CIC,VIZIANAGARAM,COED,JNTUV,74470,29859.0,BCD,GIRLS,2023
MVRG,M V G R COLLEGE OF ENGINEERNG,CIT,VIZIANAGARAM,COED,JNTUV,74470,28286.0,BCD,GIRLS,2023
MVRG,M V G R COLLEGE OF ENGINEERNG,CIV,VIZIANAGARAM,COED,JNTUV,74470,132501.0,BCD,GIRLS,2023
MVRG,M V G R COLLEGE OF ENGINEERNG,CSD,VIZIANAGARAM,COED,JNTUV,74470,22207.0,BCD,GIRLS,2023
MVRG,M V G R COLLEGE OF ENGINEERNG,CSE,VIZIANAGARAM,COED,JNTUV,74470,14726.0,BCD,GIRLS,2023
MVRG,M V G R COLLEGE OF ENGINEERNG,CSM,VIZIANAGARAM,COED,JNTUV,74470,18756.0,BCD,GIRLS,2023
MVRG,M V G R COLLEGE OF ENGINEERNG,ECE,VIZIANAGARAM,COED,JNTUV,74470,26360.0,BCD,GIRLS,2023
MVRG,M V G R COLLEGE OF ENGINEERNG,EEE,VIZIANAGARAM,COED,JNTUV,74470,47669.0,BCD,GIRLS,2023
MVRG,M V G R COLLEGE OF ENGINEERNG,INF,VIZIANAGARAM,COED,JNTUV,74470,27029.0,BCD,GIRLS,2023
MVRG,M V G R COLLEGE OF ENGINEERNG,MEC,VIZIANAGARAM,COED,JNTUV,74470,99965.0,BCD,GIRLS,2023
SGVP,SATYA INST OF TECHNOLOGY AND MGMT,AID,VIZIANAGARAM,COED,JNTUV,50160,139969.0,BCD,GIRLS,2023
SGVP,SATYA INST OF TECHNOLOGY AND MGMT,CIV,VIZIANAGARAM,COED,JNTUV,50160,149145.0,BCD,GIRLS,2023
SGVP,SATYA INST OF TECHNOLOGY AND MGMT,CSE,VIZIANAGARAM,COED,JNTUV,50160,100965.0,BCD,GIRLS,2023
SGVP,SATYA INST OF TECHNOLOGY AND MGMT,ECE,VIZIANAGARAM,COED,JNTUV,50160,151745.0,BCD,GIRLS,2023
SGVP,SATYA INST OF TECHNOLOGY AND MGMT,EEE,VIZIANAGARAM,COED,JNTUV,50160,144793.0,BCD,GIRLS,2023
SGVP,SATYA INST OF TECHNOLOGY AND MGMT,MEC,VIZIANAGARAM,COED,JNTUV,50160,132684.0,BCD,GIRLS,2023
BVRM,BHIMAVARAM INST. OF ENGG. AND TECHNOLOGY,CSE,WEST GODAVARI,COED,JNTUK,43000,138859.0,BCD,GIRLS,2023
BVRM,BHIMAVARAM INST. OF ENGG. AND TECHNOLOGY,CSM,WEST GODAVARI,COED,JNTUK,43000,143674.0,BCD,GIRLS,2023
BVRM,BHIMAVARAM INST. OF ENGG. AND TECHNOLOGY,ECE,WEST GODAVARI,COED,JNTUK,43000,151745.0,BCD,GIRLS,2023
CRRE,SIR C R R COLLEGE OF ENGINEERING,CAD,WEST GODAVARI,COED,JNTUK,56320,52995.0,BCD,GIRLS,2023
CRRE,SIR C R R COLLEGE OF ENGINEERING,CIV,WEST GODAVARI,COED,JNTUK,56320,125355.0,BCD,GIRLS,2023
CRRE,SIR C R R COLLEGE OF ENGINEERING,CSC,WEST GODAVARI,COED,JNTUK,56320,63207.0,BCD,GIRLS,2023
CRRE,SIR C R R COLLEGE OF ENGINEERING,CSE,WEST GODAVARI,COED,JNTUK,56320,45323.0,BCD,GIRLS,2023
CRRE,SIR C R R COLLEGE OF ENGINEERING,CSM,WEST GODAVARI,COED,JNTUK,56320,45674.0,BCD,GIRLS,2023
CRRE,SIR C R R COLLEGE OF ENGINEERING,ECE,WEST GODAVARI,COED,JNTUK,56320,67237.0,BCD,GIRLS,2023
CRRE,SIR C R R COLLEGE OF ENGINEERING,EEE,WEST GODAVARI,COED,JNTUK,56320,143303.0,BCD,GIRLS,2023
CRRE,SIR C R R COLLEGE OF ENGINEERING,INF,WEST GODAVARI,COED,JNTUK,56320,71204.0,BCD,GIRLS,2023
CRRE,SIR C R R COLLEGE OF ENGINEERING,MEC,WEST GODAVARI,COED,JNTUK,56320,144557.0,BCD,GIRLS,2023
CRRP,SIR C.R.REDDY COLLEGE OF PHARMACY,PHD,WEST GODAVARI,COED,AU,42800,89006.0,BCD,GIRLS,2023
CRRP,SIR C.R.REDDY COLLEGE OF PHARMACY,PHM,WEST GODAVARI,COED,AU,48300,146843.0,BCD,GIRLS,2023
DNRE,DNR COLLEGE OF ENGG AND TECH,AID,WEST GODAVARI,COED,JNTUK,43000,141390.0,BCD,GIRLS,2023
DNRE,DNR COLLEGE OF ENGG AND TECH,CIV,WEST GODAVARI,COED,JNTUK,43000,142498.0,BCD,GIRLS,2023
DNRE,DNR COLLEGE OF ENGG AND TECH,CSE,WEST GODAVARI,COED,JNTUK,43000,145421.0,BCD,GIRLS,2023
DNRE,DNR COLLEGE OF ENGG AND TECH,CSM,WEST GODAVARI,COED,JNTUK,43000,148065.0,BCD,GIRLS,2023
DNRE,DNR COLLEGE OF ENGG AND TECH,ECE,WEST GODAVARI,COED,JNTUK,43000,137919.0,BCD,GIRLS,2023
DNRE,DNR COLLEGE OF ENGG AND TECH,EEE,WEST GODAVARI,COED,JNTUK,43000,123000.0,BCD,GIRLS,2023
DNRE,DNR COLLEGE OF ENGG AND TECH,MEC,WEST GODAVARI,COED,JNTUK,43000,148517.0,BCD,GIRLS,2023
ELRU,ELURU COLLEGE OF ENGG AND TECHNOLOGY,AID,WEST GODAVARI,COED,JNTUK,43000,144245.0,BCD,GIRLS,2023
ELRU,ELURU COLLEGE OF ENGG AND TECHNOLOGY,CSD,WEST GODAVARI,COED,JNTUK,43000,151745.0,BCD,GIRLS,2023
ELRU,ELURU COLLEGE OF ENGG AND TECHNOLOGY,CSE,WEST GODAVARI,COED,JNTUK,43000,89362.0,BCD,GIRLS,2023
ELRU,ELURU COLLEGE OF ENGG AND TECHNOLOGY,ECE,WEST GODAVARI,COED,JNTUK,43000,145541.0,BCD,GIRLS,2023
ELRU,ELURU COLLEGE OF ENGG AND TECHNOLOGY,EEE,WEST GODAVARI,COED,JNTUK,43000,97175.0,BCD,GIRLS,2023
HITE,HELAPURI INST OF TECH AND SCIENCE,CIV,WEST GODAVARI,COED,JNTUK,43000,151361.0,BCD,GIRLS,2023
HITE,HELAPURI INST OF TECH AND SCIENCE,CSE,WEST GODAVARI,COED,JNTUK,43000,151744.0,BCD,GIRLS,2023
HITE,HELAPURI INST OF TECH AND SCIENCE,CSM,WEST GODAVARI,COED,JNTUK,43000,110776.0,BCD,GIRLS,2023
HITE,HELAPURI INST OF TECH AND SCIENCE,ECE,WEST GODAVARI,COED,JNTUK,43000,149837.0,BCD,GIRLS,2023
HITE,HELAPURI INST OF TECH AND SCIENCE,EEE,WEST GODAVARI,COED,JNTUK,43000,150276.0,BCD,GIRLS,2023
HITE,HELAPURI INST OF TECH AND SCIENCE,MEC,WEST GODAVARI,COED,JNTUK,43000,130176.0,BCD,GIRLS,2023
NOVA,NOVA COLLEGE OF ENGG. AND TECHNOLOGY,AI,WEST GODAVARI,COED,JNTUK,43000,131841.0,BCD,GIRLS,2023
RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,AID,WEST GODAVARI,COED,JNTUK,50490,61351.0,BCD,GIRLS,2023
RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,CIV,WEST GODAVARI,COED,JNTUK,50490,151745.0,BCD,GIRLS,2023
RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,CSC,WEST GODAVARI,COED,JNTUK,50490,69015.0,BCD,GIRLS,2023
RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,CSE,WEST GODAVARI,COED,JNTUK,50490,89677.0,BCD,GIRLS,2023
RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,CSM,WEST GODAVARI,COED,JNTUK,50490,66147.0,BCD,GIRLS,2023
RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,CSO,WEST GODAVARI,COED,JNTUK,50490,83138.0,BCD,GIRLS,2023
RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,ECE,WEST GODAVARI,COED,JNTUK,50490,80312.0,BCD,GIRLS,2023
RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,EEE,WEST GODAVARI,COED,JNTUK,50490,137405.0,BCD,GIRLS,2023
RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,MEC,WEST GODAVARI,COED,JNTUK,50490,123036.0,BCD,GIRLS,2023
SASI,SASI INSTITUTE OF TECHNOLOGY AND ENGINEERING,AIM,WEST GODAVARI,COED,JNTUK,50270,51305.0,BCD,GIRLS,2023
SASI,SASI INSTITUTE OF TECHNOLOGY AND ENGINEERING,CIC,WEST GODAVARI,COED,JNTUK,50270,69605.0,BCD,GIRLS,2023
SASI,SASI INSTITUTE OF TECHNOLOGY AND ENGINEERING,CIV,WEST GODAVARI,COED,JNTUK,50270,116318.0,BCD,GIRLS,2023
SASI,SASI INSTITUTE OF TECHNOLOGY AND ENGINEERING,CSD,WEST GODAVARI,COED,JNTUK,50270,76966.0,BCD,GIRLS,2023
SASI,SASI INSTITUTE OF TECHNOLOGY AND ENGINEERING,CSE,WEST GODAVARI,COED,JNTUK,50270,45363.0,BCD,GIRLS,2023
SASI,SASI INSTITUTE OF TECHNOLOGY AND ENGINEERING,CSM,WEST GODAVARI,COED,JNTUK,50270,98251.0,BCD,GIRLS,2023
SASI,SASI INSTITUTE OF TECHNOLOGY AND ENGINEERING,CST,WEST GODAVARI,COED,JNTUK,50270,52545.0,BCD,GIRLS,2023
SASI,SASI INSTITUTE OF TECHNOLOGY AND ENGINEERING,ECE,WEST GODAVARI,COED,JNTUK,50270,69347.0,BCD,GIRLS,2023
SASI,SASI INSTITUTE OF TECHNOLOGY AND ENGINEERING,ECT,WEST GODAVARI,COED,JNTUK,50270,73076.0,BCD,GIRLS,2023
SASI,SASI INSTITUTE OF TECHNOLOGY AND ENGINEERING,EEE,WEST GODAVARI,COED,JNTUK,50270,146205.0,BCD,GIRLS,2023
SASI,SASI INSTITUTE OF TECHNOLOGY AND ENGINEERING,INF,WEST GODAVARI,COED,JNTUK,50270,56468.0,BCD,GIRLS,2023
SASI,SASI INSTITUTE OF TECHNOLOGY AND ENGINEERING,MEC,WEST GODAVARI,COED,JNTUK,50270,148383.0,BCD,GIRLS,2023
SCPB,SRI VISHNU COLLEGE OF PHARMACY,PHM,WEST GODAVARI,COED,AU,80000,144453.0,BCD,GIRLS,2023
SRKR,S R K R ENGINEERING COLLEGE,AID,WEST GODAVARI,COED,JNTUK,77000,18165.0,BCD,GIRLS,2023
SRKR,S R K R ENGINEERING COLLEGE,AIM,WEST GODAVARI,COED,JNTUK,77000,21051.0,BCD,GIRLS,2023
SRKR,S R K R ENGINEERING COLLEGE,CIC,WEST GODAVARI,COED,JNTUK,77000,23768.0,BCD,GIRLS,2023
SRKR,S R K R ENGINEERING COLLEGE,CIT,WEST GODAVARI,COED,JNTUK,77000,25930.0,BCD,GIRLS,2023
SRKR,S R K R ENGINEERING COLLEGE,CIV,WEST GODAVARI,COED,JNTUK,77000,97789.0,BCD,GIRLS,2023
SRKR,S R K R ENGINEERING COLLEGE,CSB,WEST GODAVARI,COED,JNTUK,77000,28459.0,BCD,GIRLS,2023
SRKR,S R K R ENGINEERING COLLEGE,CSE,WEST GODAVARI,COED,JNTUK,77000,12958.0,BCD,GIRLS,2023
SRKR,S R K R ENGINEERING COLLEGE,CSG,WEST GODAVARI,COED,JNTUK,77000,29156.0,BCD,GIRLS,2023
SRKR,S R K R ENGINEERING COLLEGE,ECE,WEST GODAVARI,COED,JNTUK,77000,37044.0,BCD,GIRLS,2023
SRKR,S R K R ENGINEERING COLLEGE,EEE,WEST GODAVARI,COED,JNTUK,77000,106416.0,BCD,GIRLS,2023
SRKR,S R K R ENGINEERING COLLEGE,INF,WEST GODAVARI,COED,JNTUK,77000,32942.0,BCD,GIRLS,2023
SRKR,S R K R ENGINEERING COLLEGE,MEC,WEST GODAVARI,COED,JNTUK,77000,130812.0,BCD,GIRLS,2023
SWRN,SWARNANDHRA COLL. OF ENGG AND TECHNOLOGY,AID,WEST GODAVARI,COED,JNTUK,43000,88678.0,BCD,GIRLS,2023
SWRN,SWARNANDHRA COLL. OF ENGG AND TECHNOLOGY,AIM,WEST GODAVARI,COED,JNTUK,43000,104844.0,BCD,GIRLS,2023
SWRN,SWARNANDHRA COLL. OF ENGG AND TECHNOLOGY,CIV,WEST GODAVARI,COED,JNTUK,43000,149602.0,BCD,GIRLS,2023
SWRN,SWARNANDHRA COLL. OF ENGG AND TECHNOLOGY,CSC,WEST GODAVARI,COED,JNTUK,43000,119091.0,BCD,GIRLS,2023
SWRN,SWARNANDHRA COLL. OF ENGG AND TECHNOLOGY,CSD,WEST GODAVARI,COED,JNTUK,43000,124900.0,BCD,GIRLS,2023
SWRN,SWARNANDHRA COLL. OF ENGG AND TECHNOLOGY,CSE,WEST GODAVARI,COED,JNTUK,43000,75535.0,BCD,GIRLS,2023
SWRN,SWARNANDHRA COLL. OF ENGG AND TECHNOLOGY,CSEB,WEST GODAVARI,COED,JNTUK,43000,118820.0,BCD,GIRLS,2023
SWRN,SWARNANDHRA COLL. OF ENGG AND TECHNOLOGY,ECE,WEST GODAVARI,COED,JNTUK,43000,148939.0,BCD,GIRLS,2023
SWRN,SWARNANDHRA COLL. OF ENGG AND TECHNOLOGY,EEE,WEST GODAVARI,COED,JNTUK,43000,121790.0,BCD,GIRLS,2023
SWRN,SWARNANDHRA COLL. OF ENGG AND TECHNOLOGY,INF,WEST GODAVARI,COED,JNTUK,43000,114766.0,BCD,GIRLS,2023
SWRN,SWARNANDHRA COLL. OF ENGG AND TECHNOLOGY,MEC,WEST GODAVARI,COED,JNTUK,43000,144779.0,BCD,GIRLS,2023
SWRN,SWARNANDHRA COLL. OF ENGG AND TECHNOLOGY,RBT,WEST GODAVARI,COED,JNTUK,43000,138778.0,BCD,GIRLS,2023
VISW,SHRI VISHNU ENGG. COLLEGE FOR WOMEN,CAD,WEST GODAVARI,GIRLS,JNTUK,77000,12596.0,BCD,GIRLS,2023
VISW,SHRI VISHNU ENGG. COLLEGE FOR WOMEN,CIV,WEST GODAVARI,GIRLS,JNTUK,77000,103938.0,BCD,GIRLS,2023
VISW,SHRI VISHNU ENGG. COLLEGE FOR WOMEN,CSC,WEST GODAVARI,GIRLS,JNTUK,77000,16833.0,BCD,GIRLS,2023
VISW,SHRI VISHNU ENGG. COLLEGE FOR WOMEN,CSE,WEST GODAVARI,GIRLS,JNTUK,77000,6830.0,BCD,GIRLS,2023
VISW,SHRI VISHNU ENGG. COLLEGE FOR WOMEN,CSM,WEST GODAVARI,GIRLS,JNTUK,77000,12305.0,BCD,GIRLS,2023
VISW,SHRI VISHNU ENGG. COLLEGE FOR WOMEN,ECE,WEST GODAVARI,GIRLS,JNTUK,77000,18077.0,BCD,GIRLS,2023
VISW,SHRI VISHNU ENGG. COLLEGE FOR WOMEN,EEE,WEST GODAVARI,GIRLS,JNTUK,77000,45623.0,BCD,GIRLS,2023
VISW,SHRI VISHNU ENGG. COLLEGE FOR WOMEN,INF,WEST GODAVARI,GIRLS,JNTUK,77000,16221.0,BCD,GIRLS,2023
VISW,SHRI VISHNU ENGG. COLLEGE FOR WOMEN,MEC,WEST GODAVARI,GIRLS,JNTUK,77000,120760.0,BCD,GIRLS,2023
VITB,VISHNU GRP OF INSTNS - VISHNU INST OF TECHNOLOGY,CAD,WEST GODAVARI,COED,JNTUK,66000,14217.0,BCD,GIRLS,2023
VITB,VISHNU GRP OF INSTNS - VISHNU INST OF TECHNOLOGY,CIV,WEST GODAVARI,COED,JNTUK,66000,114872.0,BCD,GIRLS,2023
VITB,VISHNU GRP OF INSTNS - VISHNU INST OF TECHNOLOGY,CSB,WEST GODAVARI,COED,JNTUK,66000,23326.0,BCD,GIRLS,2023
VITB,VISHNU GRP OF INSTNS - VISHNU INST OF TECHNOLOGY,CSE,WEST GODAVARI,COED,JNTUK,66000,10723.0,BCD,GIRLS,2023
VITB,VISHNU GRP OF INSTNS - VISHNU INST OF TECHNOLOGY,CSM,WEST GODAVARI,COED,JNTUK,66000,13726.0,BCD,GIRLS,2023
VITB,VISHNU GRP OF INSTNS - VISHNU INST OF TECHNOLOGY,ECE,WEST GODAVARI,COED,JNTUK,66000,29559.0,BCD,GIRLS,2023
VITB,VISHNU GRP OF INSTNS - VISHNU INST OF TECHNOLOGY,EEE,WEST GODAVARI,COED,JNTUK,66000,42763.0,BCD,GIRLS,2023
VITB,VISHNU GRP OF INSTNS - VISHNU INST OF TECHNOLOGY,INF,WEST GODAVARI,COED,JNTUK,66000,22802.0,BCD,GIRLS,2023
VITB,VISHNU GRP OF INSTNS - VISHNU INST OF TECHNOLOGY,MEC,WEST GODAVARI,COED,JNTUK,66000,121614.0,BCD,GIRLS,2023
VSVP,SRI VASAVI INST. OF PHARM. SCI.,PHM,WEST GODAVARI,COED,AU,52100,141815.0,BCD,GIRLS,2023
VSVT,SRI VASAVI ENGINEERING COLLEGE,AIM,WEST GODAVARI,COED,JNTUK,69300,34352.0,BCD,GIRLS,2023
VSVT,SRI VASAVI ENGINEERING COLLEGE,CAI,WEST GODAVARI,COED,JNTUK,69300,46082.0,BCD,GIRLS,2023
VSVT,SRI VASAVI ENGINEERING COLLEGE,CIV,WEST GODAVARI,COED,JNTUK,69300,134463.0,BCD,GIRLS,2023
VSVT,SRI VASAVI ENGINEERING COLLEGE,CSE,WEST GODAVARI,COED,JNTUK,69300,27671.0,BCD,GIRLS,2023
VSVT,SRI VASAVI ENGINEERING COLLEGE,CST,WEST GODAVARI,COED,JNTUK,69300,28493.0,BCD,GIRLS,2023
VSVT,SRI VASAVI ENGINEERING COLLEGE,ECE,WEST GODAVARI,COED,JNTUK,69300,42704.0,BCD,GIRLS,2023
VSVT,SRI VASAVI ENGINEERING COLLEGE,ECT,WEST GODAVARI,COED,JNTUK,69300,52136.0,BCD,GIRLS,2023
VSVT,SRI VASAVI ENGINEERING COLLEGE,EEE,WEST GODAVARI,COED,JNTUK,69300,96626.0,BCD,GIRLS,2023
VSVT,SRI VASAVI ENGINEERING COLLEGE,MEC,WEST GODAVARI,COED,JNTUK,69300,137638.0,BCD,GIRLS,2023
WISE,WEST GODAVARI INSTT OF SCIENCE AND ENGINEERING,AID,WEST GODAVARI,COED,JNTUK,43000,150420.0,BCD,GIRLS,2023
WISE,WEST GODAVARI INSTT OF SCIENCE AND ENGINEERING,CSE,WEST GODAVARI,COED,JNTUK,43000,149554.0,BCD,GIRLS,2023
WISE,WEST GODAVARI INSTT OF SCIENCE AND ENGINEERING,ECE,WEST GODAVARI,COED,JNTUK,43000,123689.0,BCD,GIRLS,2023
WISE,WEST GODAVARI INSTT OF SCIENCE AND ENGINEERING,MEC,WEST GODAVARI,COED,JNTUK,43000,129599.0,BCD,GIRLS,2023
ALTS,ANANTHA LAKSHMI INST OF TECHNOLOGY AND SCI,CIV,ANANTAPUR,COED,JNTUA,43000,133188.0,BCD,GIRLS,2023
ALTS,ANANTHA LAKSHMI INST OF TECHNOLOGY AND SCI,CSD,ANANTAPUR,COED,JNTUA,43000,141440.0,BCD,GIRLS,2023
ALTS,ANANTHA LAKSHMI INST OF TECHNOLOGY AND SCI,CSE,ANANTAPUR,COED,JNTUA,43000,103285.0,BCD,GIRLS,2023
ALTS,ANANTHA LAKSHMI INST OF TECHNOLOGY AND SCI,CSM,ANANTAPUR,COED,JNTUA,43000,148600.0,BCD,GIRLS,2023
ALTS,ANANTHA LAKSHMI INST OF TECHNOLOGY AND SCI,ECE,ANANTAPUR,COED,JNTUA,43000,139165.0,BCD,GIRLS,2023
ALTS,ANANTHA LAKSHMI INST OF TECHNOLOGY AND SCI,EEE,ANANTAPUR,COED,JNTUA,43000,120055.0,BCD,GIRLS,2023
ALTS,ANANTHA LAKSHMI INST OF TECHNOLOGY AND SCI,EVT,ANANTAPUR,COED,JNTUA,43000,132240.0,BCD,GIRLS,2023
ALTS,ANANTHA LAKSHMI INST OF TECHNOLOGY AND SCI,MEC,ANANTAPUR,COED,JNTUA,43000,151745.0,BCD,GIRLS,2023
BALA,BALAJI COLLEGE OF PHARMACY,PHD,ANANTAPUR,COED,JNTUA,38000,143758.0,BCD,GIRLS,2023
BALA,BALAJI COLLEGE OF PHARMACY,PHM,ANANTAPUR,COED,JNTUA,50700,126635.0,BCD,GIRLS,2023
CRIT,CHIRANJIVI REDDY INST OF ENGG AND TECHNOLOGY,CSE,ANANTAPUR,COED,JNTUA,43000,151248.0,BCD,GIRLS,2023
CRIT,CHIRANJIVI REDDY INST OF ENGG AND TECHNOLOGY,ECE,ANANTAPUR,COED,JNTUA,43000,150133.0,BCD,GIRLS,2023
CVRT,SIR C.V RAMAN INST OF TECHNOLOGY SCIENCES,AIM,ANANTAPUR,COED,JNTUA,43000,149673.0,BCD,GIRLS,2023
CVRT,SIR C.V RAMAN INST OF TECHNOLOGY SCIENCES,CSE,ANANTAPUR,COED,JNTUA,43000,149453.0,BCD,GIRLS,2023
CVRT,SIR C.V RAMAN INST OF TECHNOLOGY SCIENCES,ECE,ANANTAPUR,COED,JNTUA,43000,144037.0,BCD,GIRLS,2023
CVRT,SIR C.V RAMAN INST OF TECHNOLOGY SCIENCES,EEE,ANANTAPUR,COED,JNTUA,43000,151745.0,BCD,GIRLS,2023
GATE,GATES INSTITUTE OF TECHNOLOGY,CAI,ANANTAPUR,COED,JNTUA,45100,147460.0,BCD,GIRLS,2023
GATE,GATES INSTITUTE OF TECHNOLOGY,CIV,ANANTAPUR,COED,JNTUA,45100,107029.0,BCD,GIRLS,2023
GATE,GATES INSTITUTE OF TECHNOLOGY,CSC,ANANTAPUR,COED,JNTUA,45100,135014.0,BCD,GIRLS,2023
GATE,GATES INSTITUTE OF TECHNOLOGY,CSD,ANANTAPUR,COED,JNTUA,45100,146894.0,BCD,GIRLS,2023
GATE,GATES INSTITUTE OF TECHNOLOGY,CSE,ANANTAPUR,COED,JNTUA,45100,104925.0,BCD,GIRLS,2023
GATE,GATES INSTITUTE OF TECHNOLOGY,ECE,ANANTAPUR,COED,JNTUA,45100,146697.0,BCD,GIRLS,2023
GATE,GATES INSTITUTE OF TECHNOLOGY,EEE,ANANTAPUR,COED,JNTUA,45100,151150.0,BCD,GIRLS,2023
GATE,GATES INSTITUTE OF TECHNOLOGY,MEC,ANANTAPUR,COED,JNTUA,45100,147279.0,BCD,GIRLS,2023
JNTA,JNTUA COLLEGE OF ENGG. ANANTAPURAMU,CHE,ANANTAPUR,COED,JNTUA,10000,145809.0,BCD,GIRLS,2023
JNTA,JNTUA COLLEGE OF ENGG. ANANTAPURAMU,CIV,ANANTAPUR,COED,JNTUA,10000,99478.0,BCD,GIRLS,2023
JNTA,JNTUA COLLEGE OF ENGG. ANANTAPURAMU,CSE,ANANTAPUR,COED,JNTUA,10000,11521.0,BCD,GIRLS,2023
JNTA,JNTUA COLLEGE OF ENGG. ANANTAPURAMU,ECE,ANANTAPUR,COED,JNTUA,10000,13505.0,BCD,GIRLS,2023
JNTA,JNTUA COLLEGE OF ENGG. ANANTAPURAMU,EEE,ANANTAPUR,COED,JNTUA,10000,32349.0,BCD,GIRLS,2023
JNTA,JNTUA COLLEGE OF ENGG. ANANTAPURAMU,MEC,ANANTAPUR,COED,JNTUA,10000,146389.0,BCD,GIRLS,2023
PVKK,P.V.K.K. INSTITUTE OF TECHNOLOGY,CIV,ANANTAPUR,COED,JNTUA,43000,150101.0,BCD,GIRLS,2023
PVKK,P.V.K.K. INSTITUTE OF TECHNOLOGY,CSE,ANANTAPUR,COED,JNTUA,43000,148605.0,BCD,GIRLS,2023
PVKK,P.V.K.K. INSTITUTE OF TECHNOLOGY,CSG,ANANTAPUR,COED,JNTUA,43000,143390.0,BCD,GIRLS,2023
PVKK,P.V.K.K. INSTITUTE OF TECHNOLOGY,ECE,ANANTAPUR,COED,JNTUA,43000,149621.0,BCD,GIRLS,2023
PVKK,P.V.K.K. INSTITUTE OF TECHNOLOGY,EEE,ANANTAPUR,COED,JNTUA,43000,132344.0,BCD,GIRLS,2023
PVKK,P.V.K.K. INSTITUTE OF TECHNOLOGY,MEC,ANANTAPUR,COED,JNTUA,43000,148275.0,BCD,GIRLS,2023
RIPA,RAGHAVENDRA INST. OF PHARM. EDUCATION,PHD,ANANTAPUR,COED,JNTUA,65000,139858.0,BCD,GIRLS,2023
SKUASF,SRI KRISHNADEVARAYA UNIV.COLL.OF ENG.- SELF FINANCE,CIV,ANANTAPUR,COED,SKU,70000,134750.0,BCD,GIRLS,2023
