SNO,INST_CODE,INST_NAME,TYPE,DISTRICT,PLACE,COED,AFFLIATED,BRANCH_CODE,OC_BOYS,OC_GIRLS,SC_BOYS,SC_GIRLS,ST_BOYS,ST_GIRLS,BCA_BOYS,BCA_GIRLS,BCB_BOYS,BCB_GIRLS,BCC_BOYS,BCC_GIRLS,BCD_BOYS,BCD_GIRLS,BCE_BOYS,BCE_GIRLS,OC_EWS_BOYS,OC_EWS_GIRLS,COLLEGE_FEE
795,VIVP,VIGNANS INSTITUTE OF INFORMATION TECHNOLOGY,PVT,VISAKHAPATNAM,"VISAKHAPATNA
M",COED,JNTUV,EEE,58375.0,61318.0,167840.0,167840,64969.0,66863.0,103201.0,118661,122376.0,161591,91658.0,91658.0,72858.0,77429,104755.0,128033,84255.0,76428.0,52000
796,VIVP,VIGNANS INSTITUTE OF INFORMATION TECHNOLOGY,PVT,VISAKHAPATNAM,"VISAKHAPATNA
M",COED,JNTUV,INF,169131.0,169131.0,169131.0,169131,169131.0,169131.0,169131.0,169131,169131.0,169131,169131.0,169131.0,169131.0,169131,169131.0,169131,28184.0,33420.0,52000
797,VIVP,VIGNANS INSTITUTE OF INFORMATION TECHNOLOGY,PVT,VISAKHAPATNAM,"VISAKHAPATNA
M",COED,JNTUV,MEC,107872.0,168500.0,167970.0,168500,140598.0,168500.0,167032.0,168500,161284.0,168500,107872.0,168500.0,127034.0,168500,107872.0,168500,168084.0,114762.0,52000
798,VSPT,VISAKHA INST OF ENGG AND TECHNOLOGY,PVT,VISAKHAPATNAM,"VISAKHAPATNA
M",COED,JNTUV,CIV,127818.0,127818.0,127818.0,127818,171796.0,171796.0,127818.0,127818,127818.0,127818,127818.0,127818.0,127818.0,127818,127818.0,127818,999999.0,999999.0,35000
799,VSPT,VISAKHA INST OF ENGG AND TECHNOLOGY,PVT,VISAKHAPATNAM,"VISAKHAPATNA
M",COED,JNTUV,CSC,70394.0,70394.0,146297.0,146297,125300.0,125300.0,70394.0,91386,155008.0,155008,70394.0,70394.0,139119.0,148502,70394.0,160412,118556.0,122138.0,35000
800,VSPT,VISAKHA INST OF ENGG AND TECHNOLOGY,PVT,VISAKHAPATNAM,"VISAKHAPATNA
M",COED,JNTUV,CSD,169131.0,169163.0,169131.0,169163,173554.0,173554.0,169131.0,169163,169131.0,169163,999999.0,999999.0,169131.0,169163,169131.0,169163,137072.0,137072.0,35000
801,VSPT,VISAKHA INST OF ENGG AND TECHNOLOGY,PVT,VISAKHAPATNAM,"VISAKHAPATNA
M",COED,JNTUV,CSE,128542.0,128542.0,169836.0,173508,171003.0,171003.0,141267.0,150633,166876.0,166876,128542.0,128542.0,128542.0,142562,139427.0,139427,167781.0,140703.0,35000
802,VSPT,VISAKHA INST OF ENGG AND TECHNOLOGY,PVT,VISAKHAPATNAM,"VISAKHAPATNA
M",COED,JNTUV,CSM,49639.0,142091.0,129794.0,142091,49639.0,142091.0,135039.0,142091,137099.0,168146,49639.0,142091.0,145481.0,147829,150574.0,150574,155652.0,112104.0,35000
803,VSPT,VISAKHA INST OF ENGG AND TECHNOLOGY,PVT,VISAKHAPATNAM,"VISAKHAPATNA
M",COED,JNTUV,ECE,169131.0,169131.0,172865.0,172865,169131.0,169131.0,169131.0,169131,169131.0,169131,169131.0,169131.0,169131.0,169131,169163.0,169163,150507.0,169084.0,35000
804,VSPT,VISAKHA INST OF ENGG AND TECHNOLOGY,PVT,VISAKHAPATNAM,"VISAKHAPATNA
M",COED,JNTUV,EEE,169131.0,169163.0,173540.0,173540,173554.0,173554.0,169163.0,169163,169131.0,169163,999999.0,999999.0,169131.0,169163,169163.0,169163,999999.0,999999.0,35000
805,VSPT,VISAKHA INST OF ENGG AND TECHNOLOGY,PVT,VISAKHAPATNAM,"VISAKHAPATNA
M",COED,JNTUV,MEC,124940.0,124940.0,126337.0,126337,124940.0,172423.0,124940.0,124940,124940.0,124940,124940.0,124940.0,124940.0,124940,124940.0,124940,999999.0,999999.0,35000
806,WSTM,WELLFARE INST OF SCIENCE TECH AND MGMT,PVT,VISAKHAPATNAM,PINAGADI,COED,AU,CIV,100543.0,100543.0,146422.0,146422,100543.0,171846.0,100543.0,100543,168864.0,168864,100543.0,100543.0,100543.0,100543,100543.0,100543,999999.0,999999.0,35000
807,WSTM,WELLFARE INST OF SCIENCE TECH AND MGMT,PVT,VISAKHAPATNAM,PINAGADI,COED,AU,CSE,48158.0,51348.0,171242.0,171242,153398.0,171931.0,79376.0,82530,104002.0,104002,48158.0,51348.0,72012.0,72012,78100.0,122716,139745.0,77046.0,35000
808,WSTM,WELLFARE INST OF SCIENCE TECH AND MGMT,PVT,VISAKHAPATNAM,PINAGADI,COED,AU,ECE,90710.0,90710.0,121297.0,121297,126495.0,126495.0,109559.0,109559,166129.0,166129,90710.0,90710.0,112280.0,140322,132973.0,132973,143324.0,117788.0,35000
809,WSTM,WELLFARE INST OF SCIENCE TECH AND MGMT,PVT,VISAKHAPATNAM,PINAGADI,COED,AU,EEE,169131.0,169163.0,169131.0,169163,169131.0,169163.0,169131.0,169163,169131.0,169163,999999.0,999999.0,169131.0,169163,169163.0,169163,999999.0,999999.0,35000
810,WSTM,WELLFARE INST OF SCIENCE TECH AND MGMT,PVT,VISAKHAPATNAM,PINAGADI,COED,AU,MEC,167435.0,167435.0,167435.0,167435,167435.0,167435.0,167435.0,167435,167435.0,167435,167435.0,167435.0,167435.0,167435,167435.0,167435,57259.0,57259.0,35000
811,ARTB,AVANTHIS RESEARCH AND TECHNOLOGICAL ACADEMY,PVT,VIZIANAGARAM,BHOGAPURAM,COED,JNTUV,CSC,102310.0,143199.0,159996.0,159996,138639.0,143199.0,139784.0,143199,135365.0,155188,107418.0,143199.0,141838.0,143363,155640.0,155640,149378.0,149378.0,39300
812,ARTB,AVANTHIS RESEARCH AND TECHNOLOGICAL ACADEMY,PVT,VIZIANAGARAM,BHOGAPURAM,COED,JNTUV,CSE,56030.0,56030.0,134981.0,134981,77513.0,117251.0,119487.0,119487,159942.0,163789,56030.0,56030.0,92246.0,106536,107809.0,107809,161583.0,117668.0,39300
813,ARTB,AVANTHIS RESEARCH AND TECHNOLOGICAL ACADEMY,PVT,VIZIANAGARAM,BHOGAPURAM,COED,JNTUV,CSM,101571.0,101571.0,169776.0,172018,131836.0,131836.0,165313.0,165313,151018.0,163991,101571.0,101571.0,128831.0,128831,133020.0,133020,148416.0,162274.0,39300
814,ARTB,AVANTHIS RESEARCH AND TECHNOLOGICAL ACADEMY,PVT,VIZIANAGARAM,BHOGAPURAM,COED,JNTUV,ECE,149256.0,149256.0,151209.0,158203,149256.0,149256.0,154248.0,157328,149256.0,149256,149256.0,149256.0,161237.0,161237,164168.0,164168,126136.0,126136.0,39300
815,ARTB,AVANTHIS RESEARCH AND TECHNOLOGICAL ACADEMY,PVT,VIZIANAGARAM,BHOGAPURAM,COED,JNTUV,EEE,169131.0,169163.0,173540.0,173558,173554.0,173554.0,169131.0,169163,169131.0,169163,999999.0,999999.0,169131.0,169163,169163.0,169163,999999.0,999999.0,39300
816,ARTB,AVANTHIS RESEARCH AND TECHNOLOGICAL ACADEMY,PVT,VIZIANAGARAM,BHOGAPURAM,COED,JNTUV,MEC,169131.0,169163.0,173540.0,173558,173554.0,173554.0,169163.0,169163,169131.0,169163,999999.0,999999.0,169142.0,169163,169163.0,169163,999999.0,999999.0,39300
817,ASTC,AVANTHIS ST THERESSA INSTITUTE OF ENGG AND TECHNOLOGY,PVT,VIZIANAGARAM,CHEEPURUPALLI,COED,JNTUK,CSE,99241.0,100706.0,172984.0,172984,173402.0,173402.0,168450.0,168450,144614.0,144614,99241.0,100706.0,118454.0,164677,136947.0,136947,155789.0,139415.0,41000
818,ASTC,AVANTHIS ST THERESSA INSTITUTE OF ENGG AND TECHNOLOGY,PVT,VIZIANAGARAM,CHEEPURUPALLI,COED,JNTUK,CSM,138891.0,165193.0,163172.0,165193,140765.0,165193.0,138891.0,165193,151910.0,165193,152271.0,165193.0,164053.0,165193,159892.0,166686,62762.0,62762.0,41000
819,ASTC,AVANTHIS ST THERESSA INSTITUTE OF ENGG AND TECHNOLOGY,PVT,VIZIANAGARAM,CHEEPURUPALLI,COED,JNTUK,ECE,134749.0,166573.0,160727.0,172509,153756.0,166573.0,168224.0,168224,165707.0,166573,134749.0,166573.0,162017.0,166573,163719.0,166573,128086.0,102230.0,41000
820,ASTC,AVANTHIS ST THERESSA INSTITUTE OF ENGG AND TECHNOLOGY,PVT,VIZIANAGARAM,CHEEPURUPALLI,COED,JNTUK,EEE,169131.0,169163.0,173540.0,173558,169131.0,169163.0,169163.0,169163,169169.0,169169,999999.0,999999.0,169131.0,169163,169163.0,169163,999999.0,999999.0,41000
821,ASTC,AVANTHIS ST THERESSA INSTITUTE OF ENGG AND TECHNOLOGY,PVT,VIZIANAGARAM,CHEEPURUPALLI,COED,JNTUK,MEC,147427.0,147427.0,147427.0,147427,151947.0,151947.0,147427.0,147427,147427.0,147427,147427.0,147427.0,147427.0,147427,147427.0,147427,999999.0,999999.0,41000
822,AVEV,AVANTHI INST. OF ENGINEERING AND TECHNOLOGY,PVT,VIZIANAGARAM,BHOGAPURAM,COED,JNTUV,CSD,83765.0,83765.0,86659.0,86659,88604.0,88604.0,112214.0,118844,147945.0,147945,83765.0,83765.0,88788.0,88788,127841.0,127841,125802.0,130036.0,41500
823,AVEV,AVANTHI INST. OF ENGINEERING AND TECHNOLOGY,PVT,VIZIANAGARAM,BHOGAPURAM,COED,JNTUV,CSE,60853.0,60853.0,171438.0,173059,114620.0,114620.0,84089.0,84089,95548.0,108124,60853.0,60853.0,62168.0,71403,166418.0,166418,118811.0,111333.0,41500
824,AVEV,AVANTHI INST. OF ENGINEERING AND TECHNOLOGY,PVT,VIZIANAGARAM,BHOGAPURAM,COED,JNTUV,CSM,87777.0,87777.0,95843.0,154400,97136.0,97136.0,125161.0,125161,161491.0,163737,87777.0,88284.0,87777.0,87777,133635.0,133635,132828.0,162638.0,41500
825,AVEV,AVANTHI INST. OF ENGINEERING AND TECHNOLOGY,PVT,VIZIANAGARAM,BHOGAPURAM,COED,JNTUV,ECE,66272.0,66272.0,90829.0,93853,95548.0,173134.0,104722.0,115925,147983.0,156675,66272.0,66272.0,98967.0,98967,108409.0,130158,143538.0,143031.0,41500
826,AVEV,AVANTHI INST. OF ENGINEERING AND TECHNOLOGY,PVT,VIZIANAGARAM,BHOGAPURAM,COED,JNTUV,EEE,149399.0,149399.0,149399.0,163037,160798.0,162658.0,156210.0,156210,158651.0,158651,149399.0,149399.0,149399.0,163648,160059.0,160059,999999.0,999999.0,41500
827,AVEV,AVANTHI INST. OF ENGINEERING AND TECHNOLOGY,PVT,VIZIANAGARAM,BHOGAPURAM,COED,JNTUV,MEC,163084.0,163084.0,163084.0,165775,163084.0,168637.0,168864.0,168864,163084.0,163084,163084.0,163084.0,163084.0,163084,163084.0,163084,999999.0,999999.0,41500
828,AVNP,AVANTHI INST. OF PHARM. SCI.,PVT,VIZIANAGARAM,BHOGAPURAM,COED,JNTUV,PHD,169131.0,169163.0,173540.0,173558,173554.0,173554.0,169163.0,169163,169131.0,169163,999999.0,999999.0,169142.0,169163,169163.0,169163,999999.0,999999.0,47100
829,AVNP,AVANTHI INST. OF PHARM. SCI.,PVT,VIZIANAGARAM,BHOGAPURAM,COED,JNTUV,PHM,102015.0,102015.0,102015.0,102015,102015.0,102015.0,102015.0,102015,102015.0,102015,102015.0,102015.0,102015.0,102015,102015.0,102015,999999.0,999999.0,65000
830,GGIB,GOKUL GROUP OF INSTITUTIONS,PVT,VIZIANAGARAM,BOBBILI,COED,JNTUV,CSD,169131.0,169163.0,173540.0,173558,169131.0,169163.0,169163.0,169163,169169.0,169169,999999.0,999999.0,169142.0,169163,169163.0,169163,999999.0,999999.0,35000
831,GGIB,GOKUL GROUP OF INSTITUTIONS,PVT,VIZIANAGARAM,BOBBILI,COED,JNTUV,CSE,169131.0,169131.0,169131.0,169131,169131.0,169131.0,169163.0,169163,169131.0,169131,169131.0,169131.0,169131.0,169131,169131.0,169131,999999.0,999999.0,35000
832,GGIB,GOKUL GROUP OF INSTITUTIONS,PVT,VIZIANAGARAM,BOBBILI,COED,JNTUV,MEC,169131.0,169163.0,173540.0,173558,173554.0,173554.0,169163.0,169163,169169.0,169169,999999.0,999999.0,169131.0,169163,169163.0,169163,999999.0,999999.0,35000
833,JNTV,JNTUK COLLEGE OF ENGINEERING VIZIANAGARAM,UNIV,VIZIANAGARAM,VIZIANAGARAM,COED,JNTUV,CIV,39695.0,39695.0,95393.0,170094,57281.0,57281.0,39695.0,54263,102953.0,102953,39695.0,39695.0,39695.0,56112,50013.0,109041,114683.0,60789.0,10000
834,JNTV,JNTUK COLLEGE OF ENGINEERING VIZIANAGARAM,UNIV,VIZIANAGARAM,VIZIANAGARAM,COED,JNTUV,CSE,9602.0,9602.0,11676.0,12207,26358.0,26358.0,9602.0,9602,11508.0,11515,9602.0,29280.0,10286.0,10694,15258.0,52339,10553.0,15738.0,10000
835,JNTV,JNTUK COLLEGE OF ENGINEERING VIZIANAGARAM,UNIV,VIZIANAGARAM,VIZIANAGARAM,COED,JNTUV,ECE,18386.0,21564.0,30646.0,30646,61061.0,61061.0,24448.0,24448,24272.0,24662,20400.0,55463.0,20970.0,21564,31172.0,31172,15458.0,46786.0,10000
836,JNTV,JNTUK COLLEGE OF ENGINEERING VIZIANAGARAM,UNIV,VIZIANAGARAM,VIZIANAGARAM,COED,JNTUV,EEE,37905.0,37905.0,79332.0,112408,57571.0,70008.0,46162.0,71600,49394.0,49394,37905.0,37905.0,48494.0,51935,81403.0,114488,74180.0,133216.0,10000
837,JNTV,JNTUK COLLEGE OF ENGINEERING VIZIANAGARAM,UNIV,VIZIANAGARAM,VIZIANAGARAM,COED,JNTUV,INF,19217.0,19217.0,32303.0,32303,38922.0,39126.0,31882.0,31882,19262.0,36379,19217.0,19217.0,21439.0,21439,31661.0,31661,23557.0,19914.0,10000
838,JNTV,JNTUK COLLEGE OF ENGINEERING VIZIANAGARAM,UNIV,VIZIANAGARAM,VIZIANAGARAM,COED,JNTUV,MEC,29120.0,29120.0,100560.0,125043,63550.0,79143.0,67536.0,96913,97730.0,127096,29120.0,29120.0,61235.0,71959,29120.0,152642,134903.0,137014.0,10000
839,JNTV,JNTUK COLLEGE OF ENGINEERING VIZIANAGARAM,UNIV,VIZIANAGARAM,VIZIANAGARAM,COED,JNTUV,MET,39176.0,115787.0,171588.0,171588,173197.0,173197.0,150917.0,165807,164078.0,164078,126337.0,126337.0,93101.0,115787,39176.0,115787,999999.0,999999.0,10000
840,LIET,LENDI INST OF ENGG AND TECHNOLOGY,PVT,VIZIANAGARAM,VIZIANAGARAM,COED,JNTUV,CIT,32312.0,32312.0,172286.0,172286,32312.0,32332.0,68302.0,69796,51073.0,58553,32312.0,32312.0,36279.0,36279,66930.0,66930,39854.0,39725.0,35000
841,LIET,LENDI INST OF ENGG AND TECHNOLOGY,PVT,VIZIANAGARAM,VIZIANAGARAM,COED,JNTUV,CSE,13904.0,16633.0,89044.0,90761,166057.0,166057.0,44727.0,44727,30699.0,63797,63820.0,97201.0,26700.0,28301,156439.0,159717,25947.0,24132.0,35000
842,LIET,LENDI INST OF ENGG AND TECHNOLOGY,PVT,VIZIANAGARAM,VIZIANAGARAM,COED,JNTUV,CSS,27085.0,27085.0,123058.0,123058,35262.0,35262.0,57772.0,75326,55236.0,70920,27085.0,27085.0,38486.0,38486,74763.0,84089,46272.0,38637.0,35000
843,LIET,LENDI INST OF ENGG AND TECHNOLOGY,PVT,VIZIANAGARAM,VIZIANAGARAM,COED,JNTUV,ECE,31597.0,40638.0,173333.0,173333,145462.0,145462.0,60044.0,75318,62287.0,74524,37470.0,40638.0,43573.0,45545,117465.0,117465,47949.0,53958.0,35000
844,LIET,LENDI INST OF ENGG AND TECHNOLOGY,PVT,VIZIANAGARAM,VIZIANAGARAM,COED,JNTUV,EEE,75773.0,75773.0,77008.0,79526,75773.0,79705.0,95438.0,104206,131699.0,131699,75773.0,75773.0,78637.0,85060,105196.0,108434,149954.0,92863.0,35000
845,LIET,LENDI INST OF ENGG AND TECHNOLOGY,PVT,VIZIANAGARAM,VIZIANAGARAM,COED,JNTUV,MEC,112938.0,139374.0,135703.0,152976,146337.0,146337.0,138413.0,168998,168927.0,168927,112938.0,142694.0,138295.0,168247,154313.0,167893,149059.0,141370.0,35000
846,MHRJ,MAHARAJAHS COLLEGE PHARMACY,PVT,VIZIANAGARAM,VIZIANAGARAM,COED,AU,PHM,133718.0,133718.0,133718.0,133718,133718.0,133718.0,133718.0,133718,133718.0,133718,133718.0,133718.0,133718.0,133718,133718.0,133718,999999.0,999999.0,60000
847,MRCL,MIRACLE EDNL SOC GROUP OF INSTNS,PVT,VIZIANAGARAM,BHOGAPURAM,COED,JNTUV,AID,104691.0,115641.0,170107.0,170107,104691.0,127792.0,132995.0,132995,136301.0,144490,104691.0,115641.0,115086.0,133243,111946.0,115641,101746.0,103837.0,35000
848,MRCL,MIRACLE EDNL SOC GROUP OF INSTNS,PVT,VIZIANAGARAM,BHOGAPURAM,COED,JNTUV,CIV,169131.0,169163.0,169131.0,169163,169131.0,169163.0,169131.0,169163,169169.0,169169,999999.0,999999.0,169131.0,169163,169163.0,169163,999999.0,999999.0,35000
849,MRCL,MIRACLE EDNL SOC GROUP OF INSTNS,PVT,VIZIANAGARAM,BHOGAPURAM,COED,JNTUV,CSE,78416.0,78416.0,169340.0,169340,111693.0,111693.0,121194.0,121194,156414.0,158391,93032.0,93032.0,111214.0,111214,139132.0,139132,147520.0,132087.0,35000
850,MRCL,MIRACLE EDNL SOC GROUP OF INSTNS,PVT,VIZIANAGARAM,BHOGAPURAM,COED,JNTUV,ECE,107204.0,107204.0,124724.0,127151,107204.0,107204.0,152976.0,168563,134422.0,155069,107204.0,107204.0,128311.0,128311,161218.0,161218,166226.0,167454.0,35000
851,MRCL,MIRACLE EDNL SOC GROUP OF INSTNS,PVT,VIZIANAGARAM,BHOGAPURAM,COED,JNTUV,EEE,169131.0,169131.0,173540.0,173540,173554.0,173554.0,169131.0,169131,169131.0,169131,169131.0,169131.0,169131.0,169131,169163.0,169163,152692.0,152692.0,35000
852,MRCL,MIRACLE EDNL SOC GROUP OF INSTNS,PVT,VIZIANAGARAM,BHOGAPURAM,COED,JNTUV,MEC,132208.0,132208.0,171196.0,171196,136047.0,136047.0,167805.0,167805,132208.0,132208,132208.0,132208.0,155856.0,155856,132208.0,132208,999999.0,999999.0,35000
853,MVRG,M V G R COLLEGE OF ENGINEERNG,PVT,VIZIANAGARAM,VIZIANAGARAM,COED,JNTUV,CHE,88353.0,88353.0,106147.0,134252,107618.0,107618.0,109294.0,160835,119540.0,133248,88353.0,88353.0,88353.0,108527,88353.0,166277,83224.0,83224.0,67700
854,MVRG,M V G R COLLEGE OF ENGINEERNG,PVT,VIZIANAGARAM,VIZIANAGARAM,COED,JNTUV,CIC,17820.0,20408.0,25743.0,72232,28148.0,165488.0,43645.0,43645,33092.0,46566,26549.0,26549.0,28125.0,28125,98478.0,135406,21698.0,59103.0,67700
855,MVRG,M V G R COLLEGE OF ENGINEERNG,PVT,VIZIANAGARAM,VIZIANAGARAM,COED,JNTUV,CIT,18648.0,26885.0,144084.0,164949,173243.0,173243.0,27133.0,32447,45301.0,49839,18648.0,26885.0,30289.0,30289,40479.0,40479,23224.0,22808.0,67700
856,MVRG,M V G R COLLEGE OF ENGINEERNG,PVT,VIZIANAGARAM,VIZIANAGARAM,COED,JNTUV,CIV,72321.0,72321.0,163359.0,163359,83398.0,83398.0,85763.0,158025,147486.0,167371,72321.0,72321.0,72321.0,93785,72321.0,164201,148799.0,164906.0,67700
857,MVRG,M V G R COLLEGE OF ENGINEERNG,PVT,VIZIANAGARAM,VIZIANAGARAM,COED,JNTUV,CSD,169131.0,169131.0,169131.0,169131,169131.0,169131.0,169131.0,169131,169131.0,169131,169131.0,169131.0,169131.0,169131,169131.0,169131,19217.0,19465.0,67700
858,MVRG,M V G R COLLEGE OF ENGINEERNG,PVT,VIZIANAGARAM,VIZIANAGARAM,COED,JNTUV,CSE,13201.0,13536.0,55776.0,55776,63592.0,105496.0,15947.0,15947,16962.0,18714,18299.0,18299.0,14907.0,14907,33297.0,42078,13413.0,17118.0,67700
859,MVRG,M V G R COLLEGE OF ENGINEERNG,PVT,VIZIANAGARAM,VIZIANAGARAM,COED,JNTUV,CSM,13119.0,13119.0,139840.0,139840,100790.0,100790.0,20398.0,20398,26813.0,26813,13119.0,140896.0,20852.0,20852,13119.0,13119,17191.0,40891.0,67700
860,MVRG,M V G R COLLEGE OF ENGINEERNG,PVT,VIZIANAGARAM,VIZIANAGARAM,COED,JNTUV,ECE,11898.0,16966.0,107045.0,107045,148742.0,169342.0,36779.0,47718,46799.0,48398,11898.0,16966.0,28105.0,29358,135905.0,135905,54226.0,39725.0,67700
861,MVRG,M V G R COLLEGE OF ENGINEERNG,PVT,VIZIANAGARAM,VIZIANAGARAM,COED,JNTUV,EEE,169131.0,169131.0,169338.0,169338,172544.0,172544.0,169131.0,169131,169131.0,169131,169131.0,169131.0,169131.0,169131,169131.0,169131,73416.0,80935.0,67700
862,MVRG,M V G R COLLEGE OF ENGINEERNG,PVT,VIZIANAGARAM,VIZIANAGARAM,COED,JNTUV,INF,19657.0,19657.0,116819.0,123417,99824.0,167185.0,36570.0,36570,36413.0,55653,32927.0,32927.0,31651.0,31843,55848.0,55848,36944.0,57717.0,67700
863,MVRG,M V G R COLLEGE OF ENGINEERNG,PVT,VIZIANAGARAM,VIZIANAGARAM,COED,JNTUV,MEC,59204.0,112254.0,166226.0,166226,59204.0,114095.0,107959.0,158364,156618.0,156618,59204.0,112254.0,64997.0,115787,106312.0,155828,153588.0,135406.0,67700
864,SGVP,SATYA INST OF TECHNOLOGY AND MGMT,PVT,VIZIANAGARAM,VIZIANAGARAM,COED,JNTUV,AID,33079.0,33079.0,169385.0,170850,66100.0,66100.0,96289.0,108518,158540.0,158540,82801.0,82801.0,84627.0,84627,33079.0,112408,109024.0,91143.0,45600
865,SGVP,SATYA INST OF TECHNOLOGY AND MGMT,PVT,VIZIANAGARAM,VIZIANAGARAM,COED,JNTUV,CIV,143940.0,143940.0,161074.0,161074,143940.0,143940.0,148680.0,148680,157332.0,165721,143940.0,143940.0,155676.0,155676,143940.0,143940,999999.0,999999.0,45600
866,SGVP,SATYA INST OF TECHNOLOGY AND MGMT,PVT,VIZIANAGARAM,VIZIANAGARAM,COED,JNTUV,CSE,57496.0,57496.0,167541.0,167541,147074.0,168846.0,94741.0,97632,88767.0,151685,57496.0,57496.0,57496.0,63686,89546.0,112168,83040.0,84137.0,45600
867,SGVP,SATYA INST OF TECHNOLOGY AND MGMT,PVT,VIZIANAGARAM,VIZIANAGARAM,COED,JNTUV,ECE,69407.0,69407.0,98627.0,172502,74811.0,87748.0,97315.0,125236,115544.0,115544,69407.0,71928.0,81711.0,88291,118844.0,118844,128491.0,137571.0,45600
868,SGVP,SATYA INST OF TECHNOLOGY AND MGMT,PVT,VIZIANAGARAM,VIZIANAGARAM,COED,JNTUV,EEE,133075.0,133075.0,133935.0,141573,134364.0,134364.0,156288.0,156288,165625.0,165625,133075.0,133075.0,146650.0,146650,133075.0,133075,92928.0,92928.0,45600
869,SGVP,SATYA INST OF TECHNOLOGY AND MGMT,PVT,VIZIANAGARAM,VIZIANAGARAM,COED,JNTUV,MEC,100444.0,149378.0,159695.0,159695,128003.0,149378.0,132794.0,149618,160942.0,168784,156344.0,156344.0,163415.0,166371,159357.0,159357,135809.0,135809.0,45600
870,BVRM,BHIMAVARAM INST. OF ENGG. AND TECHNOLOGY,PVT,WEST GODAVARI,BHIMAVARAM,COED,JNTUK,CSE,84280.0,142420.0,171914.0,173080,149256.0,149256.0,161392.0,161392,151910.0,151910,134572.0,142420.0,136450.0,152579,155720.0,155720,119154.0,156032.0,35000
871,BVRM,BHIMAVARAM INST. OF ENGG. AND TECHNOLOGY,PVT,WEST GODAVARI,BHIMAVARAM,COED,JNTUK,CSM,156632.0,156632.0,158561.0,161171,156632.0,162387.0,167628.0,167628,161171.0,161171,156632.0,156632.0,162113.0,162113,156632.0,156632,168526.0,134804.0,35000
872,BVRM,BHIMAVARAM INST. OF ENGG. AND TECHNOLOGY,PVT,WEST GODAVARI,BHIMAVARAM,COED,JNTUK,ECE,169131.0,169131.0,169131.0,169131,173554.0,173554.0,169131.0,169131,169131.0,169131,169131.0,169131.0,169131.0,169131,169163.0,169163,153412.0,153412.0,35000
873,CRRE,SIR C R R COLLEGE OF ENGINEERING,PVT,WEST GODAVARI,ELURU,COED,JNTUK,AID,37405.0,47063.0,150246.0,155044,164865.0,172787.0,60031.0,60031,98161.0,143436,37405.0,47063.0,55198.0,62942,48312.0,48312,47962.0,35730.0,51200
874,CRRE,SIR C R R COLLEGE OF ENGINEERING,PVT,WEST GODAVARI,ELURU,COED,JNTUK,CIV,110892.0,154806.0,171534.0,171534,110892.0,154806.0,110892.0,154806,110892.0,154806,110892.0,154806.0,163996.0,163996,110892.0,154806,142692.0,142692.0,51200
875,CRRE,SIR C R R COLLEGE OF ENGINEERING,PVT,WEST GODAVARI,ELURU,COED,JNTUK,CSE,28497.0,28497.0,71446.0,71446,129486.0,146728.0,48745.0,49271,57405.0,70107,47580.0,47580.0,37086.0,39121,73249.0,87138,38400.0,47226.0,51200
876,CRRE,SIR C R R COLLEGE OF ENGINEERING,PVT,WEST GODAVARI,ELURU,COED,JNTUK,CSM,35531.0,47889.0,147922.0,147922,152636.0,152636.0,120400.0,120400,49758.0,49758,153866.0,153866.0,36253.0,85341,91595.0,91595,45518.0,30542.0,51200
877,CRRE,SIR C R R COLLEGE OF ENGINEERING,PVT,WEST GODAVARI,ELURU,COED,JNTUK,ECE,46070.0,61558.0,172208.0,172208,172228.0,172228.0,140473.0,140473,92604.0,121502,62994.0,65655.0,69023.0,75408,152592.0,152592,91175.0,98548.0,51200
878,CRRE,SIR C R R COLLEGE OF ENGINEERING,PVT,WEST GODAVARI,ELURU,COED,JNTUK,EEE,153502.0,153502.0,172531.0,172915,153502.0,153502.0,153502.0,167079,153502.0,160322,153502.0,153502.0,153502.0,161402,153502.0,153502,159407.0,153133.0,51200
879,CRRE,SIR C R R COLLEGE OF ENGINEERING,PVT,WEST GODAVARI,ELURU,COED,JNTUK,INF,42346.0,43060.0,122676.0,146728,142020.0,149461.0,75583.0,94146,102970.0,102970,42346.0,43060.0,56443.0,62431,139676.0,139676,53921.0,54241.0,51200
880,CRRE,SIR C R R COLLEGE OF ENGINEERING,PVT,WEST GODAVARI,ELURU,COED,JNTUK,MEC,115641.0,115641.0,172693.0,172693,115641.0,160843.0,115641.0,115641,129252.0,129252,163415.0,163415.0,164243.0,164243,115641.0,115641,80283.0,80283.0,51200
881,CRRP,SIR C.R.REDDY COLLEGE OF PHARMACY,PVT,WEST GODAVARI,ELURU,COED,AU,PHM,118813.0,118813.0,118813.0,118813,118813.0,118813.0,118813.0,118813,118813.0,118813,118813.0,118813.0,118813.0,118813,118813.0,118813,999999.0,999999.0,39700
882,DNRE,DNR COLLEGE OF ENGG AND TECH,PVT,WEST GODAVARI,BHIMAVARAM,COED,JNTUK,AID,138301.0,138301.0,141311.0,141311,140685.0,140685.0,167526.0,167526,142091.0,167095,138301.0,138301.0,143509.0,143509,163444.0,163444,148308.0,129637.0,35000
883,DNRE,DNR COLLEGE OF ENGG AND TECH,PVT,WEST GODAVARI,BHIMAVARAM,COED,JNTUK,CIV,63617.0,63617.0,163831.0,163831,63617.0,63617.0,63617.0,63617,63617.0,160931,63617.0,63617.0,63617.0,63617,63617.0,148371,999999.0,999999.0,35000
